nombre,apellido,becado,tipo_ingreso,tipo_universidad,ingreso_cantidad
Manuel Andrés Martínez,Quintero,0,Otro,Privada,317.95
Tristán Guerra,Vizcaíno,0,Apoyo familiar,Pública,194.75
Sr(a). Juan Ignacio,Sosa,1,Apoyo familiar,Privada,670.49
Gloria Margarita,Castro,0,Trabajo,Pública,245.87
Armando Lourdes,Casares,0,Apoyo familiar,Pública,330.76
Lautaro Ponce,Ferreyra,0,Apoyo familiar,Pública,344.65
Martin Guillermina Aguirre,Blanco,0,Apoyo familiar,Pública,392.42
Clemente Jos Roldán,Nazario,0,@@@,Pública,479.18
Inmaculada Peñalver,Belda,1,???,Privada,487.28
Andrea Ribera,∞∞∞,{BAD},Apoyo familiar,Pública,-888.0
Quique Alegria,Llabrés,$$$,Apoyo familiar,Pública,227.87
Ismael,Paniagua,1,Apoyo familiar,Privada,507.89
Verónica,Salas,<NULL>,###CORRUPT###,Pública,264.75
Sonia,241472,1,Apoyo familiar,Privada,282.16
,,,,,
{BAD},Solano,0,Crédito educativo,Pública,216.17
Elizabeth Londoño,Alzate,0,Crédito educativo,Privada,249.75
Jackeline Alicia,Rodríguez,0,Crédito educativo,@@@,300.62
José Manuél Emilia,Archuleta,$$$,Crédito educativo,Privada,256.03
Amaya,Escamilla-Clemente,0,Trabajo,Pública,276.88
Catalina Posada,Reyes,0,Trabajo,Pública,257.28
Clara Miguel Ángel,Ferrer,0,Otro,Pública,@@@
Diana Salcido,Rivera,<NULL>,Trabajo,Pública,352.75
Lautaro Ponce,Ferreyra,0,Apoyo familiar,Pública,344.65
,,,,,
Juan Pablo Lisandro,Cruz,0,Apoyo familiar,Pública,440.71
Rosario Ramón,Urbina,0,Apoyo familiar,Pública,330.23
Jazmin,@@@,0,Apoyo familiar,áéíóú ñ,361.72
Francisco Ana Paula,Ortiz,0,Apoyo familiar,Pública,324.47
Jesús Raúl Pérez,Rueda,C0RRUPT3D,Apoyo familiar,ERR!!,303.46
,Ramírez,0,Apoyo familiar,Pública,308.47
Alba Andrea Pérez,Perea,{BAD},Apoyo familiar,Pública,405.89
Severiano Abel Ocaña,Ramón,0,Trabajo,Pública,282.23
Cipriano,Plaza-Carvajal,0,Otro,Pública,476.77
,,,,,
Lautaro Lopez,Ayala,0,Apoyo familiar,Pública,361.87
Mtro. Linda,Gonzales,0,Apoyo familiar,Pública,273.03
,,,,,
Bautista Medina,Mendoza,0,Apoyo familiar,Pública,407.67
Wilmer José,Barrios,0,Apoyo familiar,Pública,421.53
Clara Adame,Murillo,0,Apoyo familiar,Pública,211.95
Nidia de,Ferrándiz,0,Apoyo familiar,Pública,<NULL>
Mateo,Arias,0,Apoyo familiar,Pública,274.72
Elvia César,Lucero,0,Crédito educativo,Pública,298.39
Balduino del,Cabeza,0,Apoyo familiar,Pública,285.67
Amado Carreras,Seco,VAL8423,[DAMAGED],Pública,
Georgina Celia,Anaya,0,Crédito educativo,###CORRUPT###,363.49
@@@,Vega,0,Crédito educativo,Pública,285.73
∞∞∞,Méndez,{BAD},Apoyo familiar,Pública,300.86
Juan Carlos,Múgica,∞∞∞,Apoyo familiar,Pública,378.77
Celestino Llorente,Caparrós,0,Apoyo familiar,Pública,248.43
,,,,,
Mauro Montero,Marrero,0,Crédito educativo,Privada,261.15
Danilo,Cabello-Carrasco,1,Beca,Privada,455.3
Agustín Valdez,Girón,1,Beca,Privada,438.74
Amador Salvador,Torralba,1,Beca,Privada,412.39
Dr(a). Catalina,Aguirre,0,Apoyo familiar,Pública,448.16
Lucas Agustín,Quiroga,0,Trabajo,,250.3
Rodrigo Barrientos,Mora,0,Crédito educativo,Pública,321.87
Nicolás Mercedes Griego,INVALID,0,Crédito educativo,Privada,217.81
INVALID,,,,,
Yudy Forero,Giraldo,0,Apoyo familiar,Pública,489.79
Tiziano Benjamin Diaz,Cabrera,[DAMAGED],Apoyo familiar,Pública,298.78
Dani Villalobos,Arteaga,0,Apoyo familiar,Privada,574.77
Cosme de,Mas,0,Trabajo,Pública,297.44
Tania Ana Luisa Acuña,Razo,0,Apoyo familiar,Pública,432.71
$$$,Alvarez,0,Otro,Pública,374.19
María Jesús Ricarda Cal,Arnaiz,<NULL>,Crédito educativo,Privada,{BAD}
Azucena Ortega,Flor,0,Apoyo familiar,Pública,413.22
,,,,646715,
Sr(a). Federico,Martinez,<NULL>,Crédito educativo,INVALID,225.26
Leandro Cardozo,Santos,0,Trabajo,Pública,###CORRUPT###
Francisca,Amaya-Castrillo,0,Trabajo,Pública,318.96
David Hernán,Delgado,0,Trabajo,Pública,243.0
∞∞∞,Bauzà,0,Apoyo familiar,Pública,273.83
Lorenzo Bianca,[DAMAGED],0,Apoyo familiar,Pública,287.73
Kike Nevado,Blázquez,1,Apoyo familiar,Privada,568.41
,,,,,
###CORRUPT###,Arboleda,0,Otro,INVALID,286.38
Paulina Lobato,Borrego,0,482264,Pública,444.92
Sofía Tania Vigil,Ulibarri,0,C0RRUPT3D,Pública,434.39
Valerio Tamayo,Díaz,0,Apoyo familiar,Pública,406.38
Marcela Camila,Arellano,0,Apoyo familiar,Pública,336.8
,Jordán,0,,Pública,263.11
Valentina,Torres,1,Apoyo familiar,Privada,595.03
Valentino Isabella,Perez,0,Apoyo familiar,Privada,533.91
Camila Luisana Silva,Rojas,0,,Pública,258.45
C0RRUPT3D,@@@,0,Crédito educativo,Pública,337.4
Danilo Mora,Avilés,0,Apoyo familiar,Privada,250.23
Lucía,Agudelo,1,Beca,Privada,354.12
Thiago Gonzalez,Soria,1,Trabajo,[DAMAGED],0.0
Catalina Diaz,Ledesma,1,Apoyo familiar,Privada,419.16
Dario Juan Santos,Manrique,1,Apoyo familiar,Privada,605.21
Eric,Coronado,0,Trabajo,Pública,100.0
Francisca Solé,Ángel,0,áéíóú ñ,Pública,
Valero de,Diez,0,Apoyo familiar,Pública,313.23
576022,Alvarez,0,Crédito educativo,Pública,311.49
Marina Ximena,[DAMAGED],0,Otro,Pública,396.13
Graciela Miguel Ángel Olivas,{BAD},1,Crédito educativo,Privada,
Jorge,Ortiz,0,Otro,Pública,282.26
Alma Ciro Castillo,Ruiz,0,Trabajo,Pública,226.86
,Perez,1,Otro,Privada,323.68
@@@,Ortiz,0,Crédito educativo,Pública,244.63
Agustín,Correa,0,Trabajo,Pública,289.89
Andrea,Angulo,,Trabajo,Privada,200.78
Celia Acedo,Plana,1,???,Privada,507.68
Ariadna,Perea,-888.0,C0RRUPT3D,Pública,300.49
Vidal Pagès,Campillo,0,Apoyo familiar,Pública,340.29
312294,Fernandez,0,Apoyo familiar,Pública,$$$
Amado Mesa,Cuéllar,0,Otro,,INVALID
Lautaro Thiago Nicolas,[DAMAGED],0,Apoyo familiar,,344.49
,,,,,
Sr(a). Juan Cruz,Medina,0,Apoyo familiar,Pública,424.24
Karen Adriana,González,INVALID,Apoyo familiar,Pública,329.71
C0RRUPT3D,,,???,C0RRUPT3D,
Gabriel Hermelinda,Jasso,0,,Pública,231.17
Gerardo Alicia Valverde,Peña,0,Crédito educativo,Privada,224.5
Graciela Rincón,Tafoya,0,{BAD},Pública,261.09
Carmela,Duran-Vega,0,Trabajo,Privada,283.33
Abraham,Jurado,0,Apoyo familiar,Pública,433.19
C0RRUPT3D,@@@,1,Beca,Privada,423.65
Abraham Vélez,Solorzano,0,Trabajo,Pública,296.63
Mauricio Jesús Arango,Ruiz,0,Apoyo familiar,Pública,354.39
Jorge Goicoechea,Abella,0,Apoyo familiar,Pública,319.04
Óliver Sierra,Lebrón,0,Apoyo familiar,Pública,458.37
Dr(a). Mateo Benjamin,Aguirre,1,Beca,Privada,<NULL>
César,Torres,0,Apoyo familiar,,<NULL>
Luisina Alvaro,Correa,0,Apoyo familiar,Pública,353.88
Ernesto,Esparza,0,Trabajo,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,121.32
Camila Lucero,Ledesma,0,###CORRUPT###,Pública,0.0
Camila Sandra Flórez,@@@,0,Otro,Pública,217.0
,Valdivia,0,Apoyo familiar,Pública,309.44
Julia Mora Rodriguez,Morales,0,Apoyo familiar,Pública,306.25
Valentino,Rojas,0,Apoyo familiar,XX,286.26
Rico de,Benavent,0,Apoyo familiar,Pública,297.52
Marco Antonio Mateo Cervántez,Palacios,0,Apoyo familiar,Pública,368.01
Sr(a). Benjamin,,0,Apoyo familiar,Pública,476.14
∞∞∞,@@@,1,Beca,Privada,511.76
Dr(a). Lola,Ortiz,0,Apoyo familiar,Pública,415.35
$$$,Gómez,0,Apoyo familiar,Pública,297.23
Esmeralda Cecilia Zarate,Urías,@@@,Apoyo familiar,XX,376.33
Lidia Zambrano,Mosquera,0,Trabajo,Pública,225.45
Sr(a). Miriam,Cisneros,1,Apoyo familiar,Privada,510.08
Manuel Andrés Martínez,Quintero,0,###,Privada,254.14
C0RRUPT3D,Garcia,C0RRUPT3D,Apoyo familiar,Pública,406.42
Adora Borja,Montalbán,0,???,Pública,216.04
Isabella Joaquina,Moyano,0,Trabajo,Pública,201.76
Ing. Gloria,Gallardo,1,Beca,Privada,458.5
,Orjuela,0,Crédito educativo,Pública,C0RRUPT3D
Josep Manzanares,Verdú,0,Crédito educativo,[DAMAGED],426.68
Nadia Vela,###CORRUPT###,0,Otro,Privada,[DAMAGED]
Jose Angel,Cabello,0,,Pública,[DAMAGED]
Natalia Cardenas,Saldivar,0,Apoyo familiar,Pública,348.5
,,,,,
Candela Rodriguez,Escobar,{BAD},???,Pública,312.64
Socorro Magaña,[DAMAGED],<NULL>,Beca,Privada,648.34
Federico Santiago de Anda,Miramontes,0,Apoyo familiar,Privada,C0RRUPT3D
Dr(a). Josefina,Maldonado,0,Apoyo familiar,Pública,374.67
Olivia Agustin,Lopez,0,Apoyo familiar,Pública,362.3
Eduardo,Sánchez,0,C0RRUPT3D,Pública,324.45
Uma Mia Martinez,Gonzalez,1,###,Privada,369.72
Alexandra Amparo,Rojas,0,{BAD},Pública,331.46
Geronimo Leiva,Aguirre,0,[DAMAGED],Pública,277.14
Álvaro,Díaz,0,Apoyo familiar,Pública,416.34
,$$$,,,,{BAD}
Hugo Abril,Rocha,0,Apoyo familiar,Pública,245.98
Esteban de,Carro,0,Apoyo familiar,Pública,383.43
$$$,Martínez,0,Apoyo familiar,Pública,315.63
Roque Rodríguez,Gilabert,0,Apoyo familiar,XX,451.9
Ing. Jacinto,Puente,0,Apoyo familiar,Pública,-888.0
Tito Querol,Rodriguez,0,Crédito educativo,Privada,257.6
@@@,Cordoba,1,Apoyo familiar,Privada,478.87
Luis Salas,Flórez,0,Otro,Pública,423.33
Benigno,Ramis-Acedo,0,Apoyo familiar,Pública,271.93
Valentina Fausto Garcia,Rodriguez,0,Otro,Pública,397.56
Esperanza Nubia,,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Pública,0.0
Paco Isaías Gómez,Barco,0,###CORRUPT###,Pública,-9999.0
Isabella,Gomez,0,Apoyo familiar,Pública,425.71
Isabella Campos,Gomez,0,Apoyo familiar,Pública,517.93
Dr(a). Matias,Peralta,0,Otro,Pública,475.18
Ángela Francia Ortiz,Martínez,0,Otro,Pública,{BAD}
Luis Salas,Flórez,0,,Pública,254.1
María Luz Rodríguez,Gómez,0,Apoyo familiar,Pública,327.5
Juan Cruz Martinez,Romero,0,Crédito educativo,Pública,162.36
María Cristina Serafín Roldán,Serrato,0,Apoyo familiar,Privada,307.26
Fernanda Carmen,Castañeda,0,Apoyo familiar,Privada,290.59
Nayibe Constanza Gómez,Sánchez,0,Otro,INVALID,251.51
Isabella Luca Maidana,Bustos,1,C0RRUPT3D,$$$,236.95
Juan Manuel Milena Vega,Benitez,0,Otro,Privada,438.74
C0RRUPT3D,Llano-Bautista,0,Apoyo familiar,Pública,490.94
Raúl Víctor,Pacheco,[DAMAGED],@@@,{BAD},0.0
Lucio Gimenez,Hoyos,0,Otro,Pública,442.9
José María,Valladares,0,Otro,Pública,442.66
Ivonne,Toledo,0,Otro,Pública,[DAMAGED]
María Elena Ojeda,Miranda,0,Apoyo familiar,Pública,349.31
,,,,,
Virgilio Rovira,Noguera,1,Beca,Privada,401.72
Moisés Marciano Peñas,Diego,0,Apoyo familiar,Privada,1280.37
[DAMAGED],Quiroz,@@@,Beca,Privada,187.81
Andrés Miguel,Castañeda,1,Trabajo,490160,240.31
Victoria,Peralta,0,Otro,áéíóú ñ,265.61
Yuli,Salas,@@@,Otro,C0RRUPT3D,496.85
Genaro José Emilio,Grijalva,0,Apoyo familiar,Pública,383.9
,C0RRUPT3D,X,,,
Nelly Salma,,0,Apoyo familiar,Pública,254.57
Aurelio Feliciano,Colunga,0,Trabajo,Pública,269.75
Juan Cruz,Cardozo,0,Apoyo familiar,Pública,###CORRUPT###
Abril Roma,Bonilla,10000000000.0,Apoyo familiar,INVALID,553.83
Dr(a). Lautaro Ezequiel,Sanchez,VAL1593,Apoyo familiar,,390.46
,Castelló,0,Trabajo,Pública,###
,,,,,
Sr(a). Catalina,Rodriguez,1,@@@,Privada,422.4
Fidela Tere Vera,Gimenez,0,Apoyo familiar,Pública,321.92
[DAMAGED],Zabala-Pozuelo,0,Apoyo familiar,Pública,500.63
Guillermina David,Terrazas,0,Otro,Pública,485.14
Alberto José Pérez,Jiménez,C0RRUPT3D,Apoyo familiar,@@@,521.75
Patricio Octavio,Holguín,1,Beca,Privada,
Thiago Lionel Tobias Diaz,{BAD},INVALID,Trabajo,Pública,230.61
Sofía Gonzalo Lopez,Perez,0,Apoyo familiar,Pública,254.31
Benjamin Barrios,Rojas,0,Trabajo,Privada,230.07
Agustin Victoria,Lopez,C0RRUPT3D,Crédito educativo,Pública,$$$
,,,,,
942220,###CORRUPT###,###,Beca,Privada,433.37
Joaquin Sosa,Lopez,0,Crédito educativo,Pública,270.57
Luciana Mancebo,Frías,1,Apoyo familiar,Privada,428.53
Mirian Teresa,Mendoza,0,Apoyo familiar,Pública,303.07
Mtro. Inés,Candelaria,0,Apoyo familiar,Pública,308.17
Tania,Soto,0,Otro,Pública,<NULL>
Maia Valentina Jazmin,Gonzalez,0,{BAD},Pública,279.36
Mtro. Amanda,Arteaga,0,Otro,Pública,382.01
Marcela Isabel,Romero,0,C0RRUPT3D,Pública,267.4
$$$,,,∞∞∞,###CORRUPT###,
Sofía Gregorio,Montaño,0,Apoyo familiar,Pública,
Ángel Guardado,Pulido,0,Trabajo,Pública,197.82
Gervasio,Marí,@@@,Apoyo familiar,Privada,477.19
Maribel,{BAD},0,Apoyo familiar,Privada,721.01
Alexandra Martha,Muñoz,1,Beca,Privada,303.53
Gustavo Guerrero,{BAD},0,Crédito educativo,Privada,245.84
Heliodoro Múñiz,Oliver,0,Apoyo familiar,Pública,148.85
Alberto Tena,{BAD},1,Apoyo familiar,Privada,403.25
,Torres,X,Trabajo,Pública,246.3
Thiago Gabriel,Fernandez,###CORRUPT###,Crédito educativo,C0RRUPT3D,283.97
Valentina Joaquin Fernandez,Perez,C0RRUPT3D,Trabajo,Privada,331.42
Álvaro,Navarro-Alberdi,0,,Pública,264.12
Joaquín Isaías Bernad,Tejedor,0,Apoyo familiar,XX,
Nelcy Nelly Rivera,Martínez,0,Otro,Pública,281.49
Mamen,Miguel,0,Trabajo,Pública,173.64
Sebastian,INVALID,0,Apoyo familiar,Pública,435.17
Mora Peralta,Castro,1,???,Privada,441.45
Adalberto Isaac Corona,Baca,0,Apoyo familiar,Pública,298.81
$$$,Coronel,0,Apoyo familiar,Pública,417.32
Juan Manuel Rincón,Rincón,0,Crédito educativo,Pública,340.93
Luisana Vargas,Gimenez,###CORRUPT###,∞∞∞,Privada,484.04
Carmen Feliciano,[DAMAGED],INVALID,Apoyo familiar,Pública,285.41
Nydia Pastora Gras,Rosselló,0,Apoyo familiar,Pública,333.52
{BAD},Chavez,0,Apoyo familiar,Pública,235.89
Arcelia Navarrete,Tafoya,0,Trabajo,áéíóú ñ,197.99
Herberto Alarcón,$$$,,Apoyo familiar,Pública,249.18
[DAMAGED],Ortiz,0,Trabajo,,310.45
Pascual Alberdi,Céspedes,1,Apoyo familiar,Privada,INVALID
Manuela Córdoba,Rendón,1,Otro,Privada,299.99
∞∞∞,Peralta,0,871480,Pública,343.72
Sr(a). Abelardo,Haro,0,Trabajo,Pública,257.36
José Valencia,Acevedo,-888.0,Apoyo familiar,Pública,347.97
Javier,Sánchez,0,Apoyo familiar,Pública,362.17
Facundo Sofia Belen,###CORRUPT###,0,Otro,Pública,217.45
Lupe Casanovas,Pinedo,0,Trabajo,Pública,297.52
Camilo Lobato,Oliveras,0,{BAD},<NULL>,351.62
Sofía Jazmin,@@@,0,Apoyo familiar,Pública,294.01
Camilo Enrique Ocampo,Vélez,0,Apoyo familiar,Pública,358.45
Alcides Kike Oliveras,Amo,0,∞∞∞,Pública,376.52
Cristian Marisol,Lira,INVALID,Trabajo,Pública,361.57
Rafael Arias,Gutierrez,0,Apoyo familiar,Pública,348.69
Ciro Sofia Romero,Martinez,0,Apoyo familiar,Pública,290.57
Luz Garzón,Martínez,0,Apoyo familiar,Pública,245.49
Calista del,Moraleda,∞∞∞,Apoyo familiar,Pública,308.59
Andrea Cecilia,###CORRUPT###,{BAD},Beca,Privada,488.81
Benjamin Joaquin,Diaz,0,Apoyo familiar,Pública,435.05
Marisela,Flórez,0,???,Pública,
,,,,{BAD},
Gervasio Rey,Nicolás,0,Otro,Pública,291.35
Thiago Valentin Ian Ruiz,Gonzalez,0,{BAD},Pública,353.66
Mateo Santiago Flores,Juarez,0,Apoyo familiar,Pública,370.78
Delfina Ferreyra,Pereyra,0,[DAMAGED],Pública,316.14
Ana Eugenia Duque,Angarita,0,Apoyo familiar,{BAD},356.94
Daniel,Ponce,1,Apoyo familiar,Privada,646.68
,,VAL7771,,,
Diego Jaime,Álvarez,0,Otro,Pública,483.79
,Vega,VAL1309,Trabajo,,153.23
,,,,,
Lautaro Benjamin Flores,Cordoba,0,Otro,Pública,428.23
Pastora,[DAMAGED],0,Otro,Privada,[DAMAGED]
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Palacios,0,Trabajo,Pública,212.65
Beatriz Giraldo,Fajardo,1,Beca,Privada,376.43
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Torres,0,∞∞∞,Pública,210.36
Isaac Estefanía,Zapata,0,Apoyo familiar,Pública,###
Jordán Ballester,,0,Apoyo familiar,Pública,394.24
,,,,,
,,INVALID,,,###CORRUPT###
Amanda Trinidad,Leyva,0,Apoyo familiar,Pública,319.73
Juan Cruz Pedro Ledesma,Ramirez,0,Apoyo familiar,Pública,348.37
$$$,Gomez,0,Trabajo,XX,305.4
Zoe Valentina Valentina Rivero,Ponce,0,[DAMAGED],Privada,140.39
Úrsula José Guevara,Vélez,0,Otro,Pública,424.92
ERR!!,Julián,0,$$$,Pública,237.83
Julian Emilia Rodriguez,Gutierrez,0,Apoyo familiar,Pública,391.49
Henry Alberto,Palacios,1,Apoyo familiar,,334.76
Tere Arnal,Rubio,0,@@@,Pública,247.22
Fernanda Carmen,Rincón,0,Apoyo familiar,Pública,338.71
Cándida,Lopez,0,Otro,Privada,-888.0
C0RRUPT3D,Sanchez,0,Otro,Pública,229.08
Sr(a). Alma,Perez,1,Beca,Privada,470.44
Julian Emilia Rodriguez,Gutierrez,0,Apoyo familiar,Pública,391.49
Sessa Oswaldo Cabán,Sandoval,0,Apoyo familiar,$$$,332.15
Victoria Bautista Ramos,Sosa,@@@,###CORRUPT###,Pública,C0RRUPT3D
Aida Anguiano,Tejeda,0,Apoyo familiar,Pública,353.55
Darío Arellano,Pons,0,{BAD},Pública,{BAD}
Enrique,Padrón,1,áéíóú ñ,Privada,234.78
,Gastélum,INVALID,Apoyo familiar,C0RRUPT3D,333.07
{BAD},Tirado,0,Apoyo familiar,Pública,280.66
Luisa Luz Aguilar,Rodríguez,0,Trabajo,Pública,209.45
Ruth Ana,Castrillón,1,Apoyo familiar,Privada,@@@
Ariadna Rodolfo Cisneros,Montez,0,Otro,Pública,385.48
Aleida Vásquez,Quintero,0,Otro,Privada,308.77
Áurea Fonseca,Pozo,∞∞∞,Trabajo,Privada,211.65
Ángela Ferrera,Salinas,0,Trabajo,Pública,203.34
Lara Valentina Gomez,Ponce,0,Trabajo,Pública,139.59
Dorotea Soriano,Cabrero,0,Apoyo familiar,Pública,361.27
Micaela Ramos,Ruiz,1,Apoyo familiar,Privada,304.45
Clara,Roig,1,Beca,Privada,552.34
Victoria,∞∞∞,X,Crédito educativo,ERR!!,374.11
Toribio de,[DAMAGED],0,Apoyo familiar,INVALID,340.16
Gisela,Toro,0,,Pública,408.57
Federico Zacarías Arnal,Simó,0,[DAMAGED],Pública,367.69
Katerine Margarita Díaz,Díaz,0,Apoyo familiar,Pública,342.87
Sr(a). Paulina,Riojas,0,Apoyo familiar,Pública,390.25
,,,,,
Benjamin Alejandro,Perez,C0RRUPT3D,Apoyo familiar,Pública,364.39
Hernando Perdomo,Ramos,1,$$$,Privada,457.77
Martina Chavez,Ruiz,0,Apoyo familiar,Pública,345.27
Alvaro Jaimes,Urrutia,0,Crédito educativo,Pública,307.36
Mtro. Gilberto,Irizarry,0,Apoyo familiar,Pública,416.87
Agapito,áéíóú ñ,0,Apoyo familiar,Pública,355.33
Luciano Zoe Jazmin,Fernandez,0,Apoyo familiar,Privada,551.43
,Ríos,0,Otro,Pública,264.7
María Belén Tomé,Cózar,0,Apoyo familiar,Pública,371.63
[DAMAGED],Prieto,0,∞∞∞,{BAD},507.14
Nieves,<NULL>,0,Apoyo familiar,INVALID,498.11
∞∞∞,Gutierrez,0,Apoyo familiar,Pública,INVALID
,,,,,<NULL>
Sofia,Vazquez,1,Beca,Privada,INVALID
Viviana de,Neira,0,Apoyo familiar,Pública,455.18
,,,,,
Dr(a). Gonzalo,Vargas,1,,Privada,334.36
Fanny Margarita Pérez,Vanegas,<NULL>,Apoyo familiar,,304.69
,,,,,
Pepita Aguiló,Bosch,0,Crédito educativo,Pública,389.3
Juan Ignacio,{BAD},0,Apoyo familiar,Pública,@@@
Fabiola Ferrán,Fonseca,0,INVALID,Pública,331.63
INVALID,Jesús,INVALID,Apoyo familiar,Pública,405.21
Ing. Paola,Romero,0,Trabajo,Pública,282.95
,,,<NULL>,,
Juana Alma Mia,Garcia,0,Trabajo,,204.14
Carol Esther,Soto,0,C0RRUPT3D,Pública,400.5
Leticia,Posada,0,Apoyo familiar,Pública,217.91
$$$,Valle,0,???,Pública,443.32
131668,Juarez,0,Apoyo familiar,Pública,414.95
Antonia Francisco Diaz,Morales,0,Apoyo familiar,∞∞∞,∞∞∞
Wendolin Ilse Alcaraz,Corona,0,###CORRUPT###,Privada,522.55
Micaela,Río-Sanjuan,X,Apoyo familiar,Pública,458.04
∞∞∞,Salamanca,1,###,Privada,536.78
Sr(a). Luisina,Benitez,0,Apoyo familiar,<NULL>,335.76
@@@,Soria,0,Otro,,397.75
Diego Camilo Medina,∞∞∞,0,Crédito educativo,Pública,0.0
Mónica Isaac Madrid,Uribe,0,Trabajo,###CORRUPT###,222.79
@@@,Arévalo,0,Apoyo familiar,$$$,382.58
Luz,Gonzáles,0,Apoyo familiar,Pública,0.0
David Arrieta,Prieto,0,Apoyo familiar,Privada,769.93
Luz Hernández,Ramírez,0,Otro,$$$,382.37
∞∞∞,Ramos,1,Trabajo,Privada,243.81
Martina,Molina,1,Beca,Privada,392.28
Lidia de,Buendía,0,Crédito educativo,Pública,
Esmeralda Vanesa,Aguirre,0,Otro,,481.62
Ana Sofía Murcia,Busquets,0,Trabajo,Pública,280.71
,,,,,
Custodia de,Mora,0,Apoyo familiar,Pública,350.16
áéíóú ñ,∞∞∞,-888.0,,,
Jonatan Salom,Corral,0,Apoyo familiar,,482.48
Narciso,Carpio,1,Beca,Privada,277.29
Charo,[DAMAGED],0,Trabajo,Pública,154.55
Sr(a). Valentina,Gomez,0,Apoyo familiar,C0RRUPT3D,C0RRUPT3D
Patricia Yolanda Pérez,Parada,0,Apoyo familiar,Pública,274.41
Maritza Álvarez,Parra,1,Apoyo familiar,Privada,592.59
Sandra Franch,$$$,0,Apoyo familiar,Pública,433.72
Juana,Gutierrez,0,Apoyo familiar,Privada,482.16
,,,,$$$,
Hugo Víctor,###CORRUPT###,0,Apoyo familiar,XX,338.86
Paloma Gonzalez,Ponce,0,Apoyo familiar,Privada,423.23
,Arteaga,VAL3645,Apoyo familiar,Pública,256.71
,Llorente-Batlle,0,Apoyo familiar,Pública,∞∞∞
Martina Mir,Alcolea,@@@,Apoyo familiar,Pública,478.97
Sr(a). Mia,Garcia,0,Trabajo,Pública,10000000000.0
Román Fernando Giraldo,Padilla,1,Apoyo familiar,Privada,374.1
Martha Patricia,Parra,1,[DAMAGED],Privada,321.73
Dr(a). Thiago,Gonzalez,0,Apoyo familiar,Pública,{BAD}
Jacobo Suárez,Venegas,0,Apoyo familiar,Pública,485.43
Guillermina Ayala,Godoy,1,Apoyo familiar,XX,470.88
Santino Franco,Miranda,0,[DAMAGED],Pública,201.91
Laura Fabiola Ledesma,Delgado,0,Apoyo familiar,Privada,844.03
Lucía,Agudelo,ERR,Trabajo,@@@,290.84
Gustavo Noriega,Avilés,0,Apoyo familiar,Pública,391.02
Sr(a). Marcela,Guillen,1,Apoyo familiar,Privada,514.16
Mateo Renata,Rios,0,Apoyo familiar,,281.91
Marisela Llorente,Viñas,1,Beca,Privada,[DAMAGED]
Consuela Bartolomé,Maestre,{BAD},Trabajo,Pública,265.93
Guadalupe Oriana Aguirre,Perez,0,Apoyo familiar,Pública,425.25
Alejandra Silvia,Corral,0,Apoyo familiar,Pública,288.17
Federico,Herrera,0,<NULL>,Pública,245.79
Jhon Alonso,Hernández,0,Apoyo familiar,Privada,465.43
Sr(a). Paloma,Fernandez,0,Apoyo familiar,Pública,331.7
Sr(a). Juana,Muñoz,0,Apoyo familiar,Pública,414.96
,,,,,
Esteban Pedraza,Palau,0,Apoyo familiar,Pública,338.93
Dulce Uriel Guevara,Gil,0,INVALID,∞∞∞,399.41
Dr(a). Lautaro,INVALID,0,Apoyo familiar,∞∞∞,342.19
Juan Gabriel Ponce,Lucero,1,Beca,Privada,351.44
Jesús Andrea,Navarrete,0,Trabajo,∞∞∞,225.01
Soledad Martín,{BAD},0,Apoyo familiar,Pública,400.38
Adela Gabino Gallegos de,León,0,Crédito educativo,Privada,200.92
###CORRUPT###,Camacho,0,Apoyo familiar,Pública,296.66
Amelia Olivia Palma,Carretero,0,Apoyo familiar,,625.56
Jesús Montaña,C0RRUPT3D,0,Apoyo familiar,Pública,324.24
Diana,Rueda,0,Apoyo familiar,Pública,322.11
266458,Arias,1,Apoyo familiar,Privada,327.11
Santiago,Nuñez,0,300300,Pública,304.24
Mateo Agustin Fernandez,Soria,0,Apoyo familiar,Pública,393.96
,,,,,
Alonso del,Pascual,0,Apoyo familiar,Pública,560.48
Omar del,Múgica,0,INVALID,Privada,###CORRUPT###
@@@,Figueroa,0,Trabajo,Pública,
,###CORRUPT###,,,,
,,,,,{BAD}
Mateo Emma Flores,Vera,<NULL>,Apoyo familiar,Pública,363.77
Mtro. Blanca,Salcido,0,Otro,Privada,239.28
Fernando Planas,Medina,1,Apoyo familiar,Privada,343.76
Gael Emma,Silva,0,Apoyo familiar,Pública,544.48
Anselma Codina,Correa,0,Apoyo familiar,Pública,372.05
