nombre,apellido,ciudad,becado,tipo_universidad,categoria_gasto,gasto_categoria
Orlando,Torres, Santa Isabel,DAMAGED,{ERR},Transporte,18.93
Regina,Zurita, Rocafuerte,0,Pública,Educación,29.68
Francisca Bautista,, Cotacachi,0,723261,Transporte,47.68
Amalia,Galindo,Zaruma,0,Pública,Vivienda,168.0
Ariadna Pablo,Gomez, Puerto López,0,Pública,Transporte,44.72
Mateo Ojeda,Herrera,Ibarra,0,Pública,Transporte,INVALID
Ing. Norma,Guerra, La Libertad,0,Pública,Alimentación,22.69
Anselmo Company,Araujo,Atuntaqui,0,BROKEN,Ocio y personales,94.85
Erika Mariana Gutiérrez,Galvis,Zamora,0,Pública,Educación,25.19
Antonio Peña,Correa,Sucúa,0,Pública,Otros,INVALID
Olga,García, Portovelo,0,Pública,Vivienda,0.0
Manuela Córdoba,<NULL>,Yantzaza,1,Privada,[BAD],62.57
DAMAGED,Ruiz,San Lorenzo,0,Pública,Alimentación,138.37
Thiago Ezequiel,BROKEN, Archidona,0,<NULL>,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,20.95
Sr(a). Mora,Cardozo, El Tambo,0,[BAD],Educación,46.46
,,,,,DAMAGED,
Ing. Juan de la,[BAD], Archidona,0,Pública,@@@,178.83
Alejandro Castillo,DAMAGED,El Ángel,0,Pública,Otros,16.7
Patricia,Naranjo,Babahoyo,0,Pública,Ocio y personales,88.5
Rosalia Delgadillo,Meza, Guano,0,Pública,Alimentación,76.73
Rosalva del,Baena, Tosagua,1,Privada,Otros,54.65
Noa Alba,Aparicio,∞∞∞,0,Pública,Alimentación,104.13
Bautista Ciro Gonzalez,Vazquez,Bucay,###CORRUPT###,Pública,Alimentación,∞∞∞
Cristina Ulibarri,Vigil,∞∞∞,0,Privada,Alimentación,∞∞∞
Dani Villalobos,Arteaga,Ibarra,0,@@@,Ocio y personales,62.86
Paola,Pérez, San Miguel,<NULL>,Pública,Alimentación,@@@
Fernando Andrés,Rodríguez, Paute,1,Privada,Ocio y personales,46.65
,,,,INVALID,,
Malena Milagros,Alvarez, El Guabo,0,BROKEN,{ERR},82.62
Gracia Cazorla,Aguilera, Samborondón,1,Privada,Educación,47.39
Margarita Genaro Orta,Puente, Pedro Vicente Maldonado,0,Pública,Vivienda,[BAD]
Gloria Brito,Aranda,Zamora,0,Pública,Otros,9.5
Regina,Zurita,<UNK>,0,Pública,DAMAGED,23.4
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Burgos, Palenque,0,Pública,Vivienda,104.47
<NULL>,Hernández, Rocafuerte,0,Pública,[BAD],70.6
Dulce Alma de la Garza,Llamas, Bahía de Caráquez,0,Privada,Vivienda,146.78
@@@,Diaz,<script>,0,207864,Transporte,0.0
Valentino,Romero, Colimes,0,Pública,Educación,38.56
BROKEN,Benítez,Pasaje,0,Pública,Educación,41.06
Bautista Ian Ezequiel Ortiz,Vera, Pedernales,NO,Pública,Otros,22.4
Esmeralda Cecilia Zarate,Urías,156810,0,Pública,Transporte,51.27
Miguel Arley,Suárez, Bahía de Caráquez,0,Pública,Otros,7.23
Tiburcio Castillo,Peña,Bucay,,DAMAGED,Alimentación,170.62
Abigail Bustos,Garcia, Balao,0,Pública,,155.21
Lic. Nicolás,Medina, El Coca,<NULL>,###CORRUPT###,Ocio y personales,33.64
INVALID,Esquibel,Sucúa,0,Pública,Vivienda,56.68
Pedro Oswaldo,Duarte, La Troncal,0,Pública,BROKEN,5.49
Ángel Jerónimo,@@@,Yantzaza,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,,128.92
Charo Céspedes,Amaya, Jipijapa,INVALID,Pública,Otros,31.59
Ing. Victoria,Sotelo,Atuntaqui,0,Privada,Transporte,83.63
Claudio,Contreras, Urcuquí,0,Pública,Educación,14.6
$$$,Agudelo,Latacunga,0,Pública,Vivienda,63.35
Ingrid Rivera,Gómez, Machala,0,Pública,∞∞∞,17.18
Dr(a). Lautaro,Morales,Jaramijó,0,Pública,Alimentación,75.9
Ángel,Orozco,Pujilí,1,Privada,Otros,43.99
Indira,Cortés, Huaquillas,0,Privada,Educación,43.01
Estela Germán Toledo,[BAD],Jaramijó,,Pública,Ninguno,47.17
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Zelaya, Shushufindi,0,Pública,Educación,56.56
BROKEN,Cordoba,Ventanas,0,Pública,Alimentación,159.53
,,,,,,
Bautista,Olivera, Jipijapa,INVALID,Pública,Educación,0.0
Andrea,Angulo, Narcisa de Jesús,0,DAMAGED,Vivienda,50.37
Horacio Juan,Rendón, Rocafuerte,1,Privada,Alimentación,99.04
Ignacio Guillermo,Castro, El Guabo,0,Pública,Vivienda,209.5
Sr(a). Thiago,Gomez, El Tambo,NO,@@@,Otros,@@@
,,,[BAD],,,
Judith Millán,Quirós, San Gabriel,1,Privada,DAMAGED,109.66
Nancy Adriana,Caraballo,Pasaje,0,Pública,Educación,39.12
[BAD],García, Gualaquiza,0,Pública,Alimentación,103.4
Daniel,Godínez,Ibarra,1,Privada,Otros,37.78
,Caicedo, Loreto,INVALID,Pública,Ocio y personales,31.08
Benigno,Ramis-Acedo,Simón Bolívar,DAMAGED,Pública,Educación,59.99
INVALID,Ayuso, Santa Lucía,BROKEN,Pública,876238,87.46
José Mancebo,Guillén, Pedro Vicente Maldonado,0,Privada,Ninguno,36.21
@@@,Diaz, Sucre,0,Pública,Educación,90.43
Fernando Cirino Buendía,Cervantes,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,0,852979,@@@,63.84
,,,,,,
Rocío Yolanda Guerrero,Rodríguez,DAMAGED,0,Pública,Alimentación,∞∞∞
,,,,,,
Clemente Valls,Coloma, La Libertad,0,Pública,Otros,90.93
,,,,∞∞∞,,
Sr(a). Santino,Ramirez,San Lorenzo,1,Privada,Transporte,66.03
Micaela Llano,Ribas, Cañar,0,Pública,Educación,49.59
Luz,Gonzáles,Yantzaza,0,Pública,Educación,5.28
Carmina Sonia Silva,Canales, Velasco Ibarra,0,Pública,Otros,36.45
Dulce,Leiva,<UNK>,0,@@@,Alimentación,191.15
[BAD],Acosta, Daule,0,DAMAGED,ERR!!,98.15
INVALID,Acosta, Huaca,0,Pública,Ninguno,0.0
INVALID,Ojeda, Chambo,,Pública,Transporte,33.47
,,,<NULL>,,[BAD],
Antonio Aguirre,Alcántar, Chambo,0,Pública,Educación,
Marcos Sánchez,Ramírez, El Tambo,1,Privada,Vivienda,448.95
Ian Benjamin Martín,Arias, San Miguel,0,Pública,Vivienda,202.79
Victoria Rafael,Duarte,Baba,1,Privada,Alimentación,-9999.0
Patricia,Gutiérrez,Sangolquí,0,Privada,Transporte,31.18
∞∞∞,Beltrán,Yantzaza,0,Pública,Alimentación,48.45
,,,,,,
Ariel Alejandro Guevara,Calderón, Chambo,$$$,Pública,Vivienda,66.97
Faustino Zoe Toledo,Carrizo, Tabacundo,1,Privada,{ERR},###CORRUPT###
Francisca Marco,Calatayud, La Joya de los Sachas,1,Privada,<NULL>,66.39
Mtro. Linda,Gonzales, Quevedo,0,Pública,###CORRUPT###,74.72
Valentina Lladó,Armas,∞∞∞,0,Pública,Alimentación,47.22
Salvador,Valdez,Zamora,0,Privada,Educación,15.19
Amaya,Escamilla-Clemente, Durán,0,Pública,Ocio y personales,91.36
Ing. Eva,Haro, Riobamba,1,Privada,Educación,
Tobias Geronimo,Gonzalez,Saraguro,<NULL>,Pública,Vivienda,XXX
Abel Manuel,Moreno,Caluma,1,Privada,Otros,32.34
Paulina Catalina,Fernandez, Santa Ana,DAMAGED,Pública,Vivienda,0.0
Luana Julian Nuñez,Gonzalez,BROKEN,1,Privada,Transporte,94.25
Dr(a). Mateo Agustin,Sanchez, Paján,1,Privada,Ocio y personales,0.0
Santiago,Vazquez,Catacocha,0,Pública,Ocio y personales,94.5
Clara Miguel Ángel,Ferrer, Gualaquiza,0,Pública,Transporte,75.3
Clara,Suárez,Zamora,0,Pública,Otros,58.85
Sr(a). Maria Victoria,Acuña, Tabacundo,0,Pública,Otros,29.7
,,,,,,
Pilar Olivera,Fernandez, Sucre,0,Pública,Alimentación,43.31
Paola Barbosa,, Santa Lucía,0,Pública,Vivienda,65.56
Yudy Forero,Giraldo, Cañar,0,Pública,Vivienda,124.69
Dr(a). Alma,Aguirre, Gualaquiza,$$$,Pública,Educación,9.37
,,,∞∞∞,INVALID,,VAL9944
Cecilia,Collazo, Paján,0,,Educación,∞∞∞
±§¶,Piña,Cayambe,0,,Transporte,42.75
Carlos Forero,Cardona,Puebloviejo,0,Pública,Educación,28.66
Sr(a). Juliana,###CORRUPT###,Puyo,0,Pública,Alimentación,71.15
Dr(a). Pedro,Farias, El Guabo,0,Pública,Alimentación,116.98
Maia Sofia,Sanchez,Salinas,0,Pública,@@@,172.72
Epifanio Mata,Amador, Narcisa de Jesús,1,Privada,Vivienda,271.75
Joaquin Thiago Daniel,Gonzalez, Biblián,0,Pública,Alimentación,28.59
Isaías Pinzón,Silva, Vinces,0,Pública,Ocio y personales,29.86
,,,,INVALID,DAMAGED,
Agustin Ignacio,Soto, Santa Isabel,0,Pública,Ocio y personales,34.42
Thiago Lautaro Benjamin,Perez, Jujan,0,###CORRUPT###,Vivienda,137.67
Vicente,Gálvez, Guano,INVALID,Pública,Transporte,48.32
Santino Gabriel Castro,Sanchez, San Miguel de Salcedo,1,###,,79.71
Lourdes Rebeca,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Sucúa,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Educación,20.2
Dulce María Sandoval,Preciado, Urcuquí,,Privada,Vivienda,230.06
Victor Manuel,Seco,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,0,Pública,∞∞∞,40.39
Esteban Jesús,Becerra,<UNK>,@@@,Privada,Otros,
Leoncio Larrea,Sanmiguel,Otavalo,NO,[BAD],Alimentación,94.23
Maia Sofia,Sanchez,INVALID,0,Pública,Ocio y personales,74.08
Ing. María Elena,Puga, Valencia,0,Pública,Transporte,38.32
Santino Catalina,Fernandez,[BAD],0,Pública,Otros,11.11
Felipe,Montes, Urcuquí,0,Pública,Alimentación,76.3
Iván Benjamín,Caballero, Cariamanga,0,Pública,Ocio y personales,40.89
Julie,Pedrosa-Carbajo, Junín,0,,Vivienda,<NULL>
María Manuela Real,Rebollo, Montalvo,0,Pública,Ocio y personales,36.93
,,,,,,
Santiago,Beltrán, Palora,0,Pública,Otros,7.09
164856,Rebollo, Montalvo,0,Pública,Transporte,31.08
Abelardo Rodríguez,Díaz, Esmeraldas,###CORRUPT###,Pública,Vivienda,
Coral,Guerrero, Puerto López,0,Pública,Educación,35.62
Juan José Ortiz,,<UNK>,0,Pública,Otros,9.25
Catherine María Franco,Giraldo,Azogues,0,Pública,Vivienda,90.49
Lara,@@@, Daule,0,Pública,Vivienda,106.53
Mtro. Paulina,Matos,@@@,0,Pública,Alimentación,25.69
Carlos Guardia,Piñol,Pujilí,0,Pública,,88.97
Lucio del,Pacheco, Portoviejo,$$$,Pública,Ocio y personales,17.25
∞∞∞,Rodriguez, Bahía de Caráquez,0,Pública,Vivienda,BROKEN
Alexander Diego,Vanegas, Portovelo,0,Pública,Alimentación,94.8
Mireya Londoño,@@@, Píllaro,0,Pública,Alimentación,48.19
,,,,,,
Vilma Manjón,{ERR},∞∞∞,0,Pública,Transporte,70.63
Pablo Barral,Cuervo, Palestina,0,Pública,Transporte,40.81
Gustavo Montoya,,ERR!!,0,Pública,Vivienda,VAL8631
Danilo Mora,Avilés,Pasaje,0,Privada,Alimentación,62.02
@@@,Martínez, Valencia,0,Pública,Vivienda,54.97
{ERR},Vazquez, Cariamanga,1,Privada,Otros,36.45
Eleuterio Girona,DAMAGED,Montecristi,0,Pública,Otros,0.0
Sergio Edilson,Henao, San Miguel de Salcedo,0,Pública,Transporte,39.55
Lucio Hernando,Bernal, Junín,0,Pública,INVALID,22.27
Fernando Humberto Beltrán,Camacho,Sangolquí,0,@@@,Alimentación,154.56
Amparo Castro,Gallego, Pedernales,0,Pública,Alimentación,<NULL>
Fortunato Miranda,Querol,###CORRUPT###,0,INVALID,Transporte,83.78
Inocencio Gibert,Cañizares, Santa Rosa,0,Privada,Ocio y personales,@@@
,,,,,,
Juan Ignacio,Vera,,0,Pública,Educación,35.51
Francisco,INVALID, El Coca,0,Pública,Educación,14.93
[BAD],Limón, Tabacundo,0,Pública,@@@,0.0
Sr(a). Bruno,Moreno, Esmeraldas,0,Pública,Educación,10.32
Ismael,Paniagua, Santa Isabel,1,Privada,Alimentación,417.39
Alberto César,Sánchez, Echeandía,0,Pública,Alimentación,110.09
Milena Caceres,,Saraguro,0,Pública,Vivienda,@@@
Esther Julián,Cuadrado, Atacames,0,Pública,Transporte,25.99
,Ramón,Sangolquí,1,,Transporte,0.0
Isabella Ignacio,Bravo, Alamor,0,Pública,Alimentación,32.22
Concepción Isabela,Santiago,BROKEN,∞∞∞,,###CORRUPT###,53.49
Carolina Andrea,Delgado, Píllaro,0,Pública,Educación,<NULL>
Magdalena Wendolin Roldán,Covarrubias, Paján,0,Pública,Otros,19.81
Nicolas Juana,Mendez,Saquisilí,0,Pública,Ocio y personales,71.83
Gerardo Alicia Valverde,Peña, Tosagua,0,Privada,Vivienda,123.72
Ing. Sandra,[BAD],Quinsaloma,0,Pública,Educación,35.7
Luz,Mora,Ibarra,0,Pública,Vivienda,78.84
Catalina,Castillo,Otavalo,1,Privada,Vivienda,158.4
Claudia Luis Manuel Páez,Valle, Cañar,0,Pública,@@@,10.38
,,,,,,
Sr(a). Tiziano,Medina,Montecristi,0,652969,Vivienda,72.44
Dr(a). Antonella,Garcia,@@@,0,Pública,Otros,21.0
Sr(a). Lucía,Polanco, Paute,[BAD],Privada,Transporte,@@@
Aida Pilar Caballero,Salazar, Baños de Agua Santa,0,Pública,Alimentación,VAL3216
Estela Adriana,Farías, San Miguel de Salcedo,0,[BAD],Educación,69.48
Cecilio Carlos Sierra,Bermúdez, Píllaro,0,Pública,Educación,87.53
Bautista Torres,Fernandez, La Troncal,0,,Vivienda,<NULL>
Inés,Quintero, Cuenca,1,Privada,Vivienda,277.4
Graciela Córdoba,Juliá, Lomas de Sargentillo,0,Pública,Vivienda,XXX
Jazmin Pedro Lucero,Chavez, Isidro Ayora,0,@@@,Otros,31.62
Germán Arsenio Pedrero,Sastre,Zamora,0,Pública,Otros,XXX
Lucas Agustín,INVALID, Pedro Vicente Maldonado,0,Pública,Ocio y personales,21.62
Francisca Gaytán,Grijalva, Bahía de Caráquez,<NULL>,Pública,Otros,42.93
Amelia José Luis Baeza,Quiñones, Isidro Ayora,0,Privada,,27.35
Aurelio Luján,Leon, Pedernales,0,Pública,Otros,VAL4383
Maria Victoria,{ERR}, Naranjito,INVALID,523922,Transporte,39.81
Rubén Ortega,Andrade,Machachi,0,Pública,Ocio y personales,52.03
Lic. Camilo,,708991,0,Pública,Ocio y personales,22.08
Nelly Salma,Saldivar,<NULL>,0,Pública,Educación,{ERR}
Kike Nevado,Blázquez,DAMAGED,1,@@@,∞∞∞,
Eulalia Mendizábal,Fabra, Baños de Agua Santa,0,Pública,Transporte,33.89
Hector,Jáuregui,Santa Elena,0,Pública,Alimentación,98.0
Cornelio Tur,Colomer,,0,ERR!!,Otros,56.94
Aurora Bejarano,Sánchez,Ventanas,0,Pública,Transporte,36.83
BROKEN,Rey,Yantzaza,0,Pública,Vivienda,97.19
Sr(a). Sofia,Gomez, Portovelo,0,Pública,,8.05
Zoraida Aparicio,Belmonte, Mocache,0,Pública,Educación,36.67
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,García, Portovelo,BROKEN,Pública,,39.74
Sofía Tania Vigil,Ulibarri, Cariamanga,0,Pública,Alimentación,81.12
,,,,,,
Leonardo,Valencia,<UNK>,$$$,Pública,Transporte,37.99
Jeremías Casado,Campo,<NULL>,0,Pública,Otros,28.18
Benjamin Santiago Rodriguez,Silva,Saraguro,0,Pública,Educación,27.27
Pedro Castro,Fernandez, Cotacachi,0,Privada,Ninguno,35.76
{ERR},Pinzón,$$$,{ERR},Pública,Transporte,19.8
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,,,,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,,
Adrián Palma,Gárate, Santa Ana,1,Privada,Ocio y personales,51.4
Valentino,Romero, Colimes,0,Pública,Transporte,46.3
±§¶,Fernandez, Urcuquí,0,245174,Educación,17.74
Mia Jazmin Valentin,Lopez, Santa Isabel,[BAD],Pública,Otros,8.07
Elodia Santos,Zamora, Chone,1,Privada,Alimentación,142.66
Camilo Lobato,Oliveras,∞∞∞,0,Pública,Educación,33.59
,,,,,,
Domitila Bolaños,Varela, Huaca,0,Pública,Vivienda,168.31
,,,,,,
Nayeli Benavídez,Campos, El Tambo,0,Pública,Transporte,0.0
Lorenzo del,Carrión, Gualaquiza,0,DAMAGED,Educación,13.56
Sr(a). Natalia,Crespo, Junín,0,Pública,Alimentación,152.4
Jos,BROKEN,Salitre,∞∞∞,Pública,###CORRUPT###,146.83
Hilda Astrid,Sánchez, Palenque,0,Pública,Otros,16.29
,,,,,,
Matilda Mateo Ezequiel,Martinez,El Ángel,0,Pública,Alimentación,40.23
Luz,Mora,Ibarra,0,Pública,Ocio y personales,31.21
Enrique Emilio,León,<UNK>,0,Pública,Otros,28.06
Minerva Jorge Escobedo de,Anda,La Concordia,0,Pública,Vivienda,100.51
,@@@,,,,,
Bianca Garcia,###CORRUPT###, Macará,0,Pública,Alimentación,
Carmen Luz,Rodríguez, La Troncal,0,Pública,Vivienda,59.64
Amílcar,Nogués-Andreu, Tabacundo,0,Pública,Transporte,68.68
Flavio Lucas,Rocha, Shushufindi,0,Pública,Otros,19.63
Maria Luz Jazmin,Vazquez,Saraguro,1,Privada,Alimentación,216.03
Bautista,Gonzalez, El Pangui,0,Pública,Vivienda,95.42
Dr(a). Juan Ignacio,Mendez, Pedro Carbo,0,Pública,Alimentación,55.9
Dr(a). Sol,<NULL>, San Gabriel,VAL2846,Pública,Ocio y personales,51.65
,,,,,,
Carlota Clemente,Armenta, Urcuquí,0,Pública,Alimentación,59.13
Arley Mosquera,Díaz,Quinsaloma,0,Pública,Ocio y personales,23.15
,González, La Libertad,0,###CORRUPT###,Otros,42.77
###CORRUPT###,Castillo,Guaranda,1,Privada,Vivienda,282.52
{ERR},Leal, Baños de Agua Santa,0,{ERR},Otros,22.03
Mateo Irene,Guzmán,Quinsaloma,0,Pública,Otros,9.98
Stiven Enrique Mosquera,Ordóñez, El Tambo,0,DAMAGED,Ocio y personales,37.34
Sr(a). Santino,Blanco, Tabacundo,0,@@@,Transporte,64.24
Olivia Romo,Abrego, Cotacachi,1,Privada,Vivienda,274.78
Bruno Lola Gimenez,Gimenez,Latacunga,0,Pública,Ocio y personales,3.27
,,,,###CORRUPT###,,
Reinaldo,DAMAGED,INVALID,0,Pública,,33.93
Alfonso Camilo Delgado,Padilla,Catacocha,0,Privada,Otros,25.9
Nicolas Perez,$$$,Guaranda,0,INVALID,Vivienda,166.31
Esther Ramiro Sepúlveda,Ledesma, Narcisa de Jesús,0,Privada,Otros,78.23
{ERR},Leon, Cuenca,0,Pública,ERR!!,15.43
Renata,Molina,{ERR},0,184145,Ocio y personales,
Jose Ramón Giménez,Barroso, Echeandía,0,∞∞∞,Transporte,34.45
Edwin Raúl Garcés,Montes, Balao,0,Pública,Ocio y personales,27.02
Clara González,González, Santa Ana,0,Pública,Ninguno,119.28
Constanza Santiago,Pereyra,Tena,0,Pública,Transporte,34.41
Mariano Diana Santacruz,Curiel,<UNK>,0,Privada,Otros,40.79
,,,ERR,,,
Angélica Azorin,###CORRUPT###,<UNK>,1,Privada,Ocio y personales,137.04
Edith Blanca Jaimes,Molina,Sucúa,0,Pública,Vivienda,115.71
Caridad Collazo,Guerra, Daule,0,Pública,INVALID,44.64
Perla Alfredo,DAMAGED,Saquisilí,1,Privada,Ocio y personales,129.31
Mariano Horacio,Zavala, Pedro Vicente Maldonado,0,Pública,Alimentación,116.24
Indira,Cortés, Huaquillas,0,Privada,Transporte,101.22
Andrea Ribera,Piñeiro, Buena Fe,0,Pública,@@@,172.77
{ERR},Diaz, Portovelo,VAL9990,Pública,Transporte,0.0
,,,,,,
Raúl Víctor,Pacheco, Jipijapa,1,Privada,Educación,155.73
Benito Carmen Reynoso,Elizondo, Montalvo,0,Privada,Educación,12.75
Jessica Josefa Vergara,Triana,∞∞∞,NO,{ERR},Ocio y personales,22.53
Silvia Quintero,Esparza, Buena Fe,0,Pública,Alimentación,76.75
Rubén Olegario Mata,,Santa Elena,0,Pública,Transporte,20.29
Maricruz del,Martorell,Yantzaza,0,Pública,Vivienda,36.66
BROKEN,Reyna, San Miguel de Los Bancos,BROKEN,Pública,Ocio y personales,21.64
Ing. Mario,Iglesias, Balzar,$$$,DAMAGED,Ocio y personales,46.58
Joaquín Ramirez,Ferreyra, Balsas,0,Pública,Ocio y personales,21.0
Agustín Luna,Gonzalez, Shushufindi,0,Pública,{ERR},77.71
Asunción,Sanmiguel,Bucay,0,Pública,Ocio y personales,27.93
Helena,@@@, Portovelo,0,Pública,,40.54
Jacinto Lilia Benavídez,Tamez, Cotacachi,0,Pública,Otros,34.21
Claudia Margarita Gutiérrez,Pulido, San Miguel,0,Pública,Vivienda,DAMAGED
Milagros Amparo Hierro,Aguiló, Flavio Alfaro,NO,Pública,Educación,28.44
,,,,∞∞∞,,
Arley Mosquera,Díaz,Quinsaloma,$$$,{ERR},Educación,36.81
Sara Estrada,Adame,Loja,{ERR},Pública,Alimentación,80.7
Ciro Benjamin Rodriguez,{ERR}, Chambo,0,Pública,Otros,34.4
,,,{ERR},,,
Luis Manuel Lebrón,Rivero,El Triunfo,{ERR},Privada,Educación,{ERR}
Iván Esther,Angulo,Zamora,1,Privada,Vivienda,188.83
Laura Fabiola Ledesma,Delgado, Guayaquil,0,Privada,Vivienda,247.24
,,,,,,
Juan Fajardo,Franco, Santo Domingo,$$$,,Vivienda,105.08
,262745,,,,,
Arley Héctor,Suárez, Celica,0,Pública,Vivienda,169.5
Brayan Freddy Gallego,Romero, Santa Rosa,0,Pública,Vivienda,97.77
{ERR},Palacios, General Villamil,1,Privada,Alimentación,206.4
Silvestre,Mosquera,San Vicente,0,Pública,Alimentación,74.93
Liliana Salvador,Sepúlveda, Milagro,0,506402,,29.8
INVALID,Zapata-Jara, Gualaceo,0,Pública,Alimentación,82.98
Delia Coronado,Lozano, Guayaquil,0,Privada,Educación,117.05
,,,,,,
Enrique Wilber,Díaz,@@@,0,@@@,Ocio y personales,114.44
,{ERR},,,,{ERR},
Sofia,Suarez, El Guabo,,Privada,Educación,44.84
Sr(a). Juan Ignacio,Gutierrez, San Miguel,0,Pública,Ocio y personales,64.97
Dolores Carlota,Aguilera, Balsas,0,Pública,∞∞∞,27.33
Martina Benitez,Medina,###CORRUPT###,0,Pública,Ocio y personales,32.86
Hector,Jáuregui,Santa Elena,0,Pública,Otros,43.76
María Luisa del,Santiago, Machala,∞∞∞,Pública,Educación,57.47
José Luis Ariadna Vigil,Orosco,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,0,Pública,Transporte,37.0
,∞∞∞,,,,,BROKEN
Santino,Chavez, La Libertad,0,Pública,Educación,47.65
Leandra Irene Cañellas,Prieto,{ERR},-500.0,Privada,Vivienda,156.94
Gabriel,Vargas, Cariamanga,0,Privada,Otros,40.86
Geronimo Isabella Rios,Pereyra, Alamor,0,{ERR},Alimentación,32.1
,,,,,,
Dr. Omar,Lira,Naranjal,0,Pública,Ocio y personales,36.22
Joaquin Thiago Leonel Maldonado,Rojas,[BAD],0,Pública,Alimentación,54.1
Juana Nava,DAMAGED, Balsas,0,∞∞∞,Vivienda,69.46
Maria Victoria Tiziano,Sosa,Jaramijó,0,Pública,,12.7
Soledad Pablo Lovato,INVALID, Santo Domingo,0,Pública,Otros,INVALID
Alma Manjón,Barceló, Chambo,NO,Pública,Ocio y personales,22.69
María Sandra Suárez,Orozco, Urcuquí,{ERR},Pública,Ocio y personales,16.81
Antonio,Martínez,<UNK>,1,Privada,Vivienda,258.81
Alba Mascaró,González,DAMAGED,0,Privada,Educación,16.11
Katherin Josefa Castro,Martínez, Paján,{ERR},Pública,Ocio y personales,32.12
Maxi Carranza,Fuertes,San Vicente,0,Pública,Educación,17.14
Rufino del,Llanos, Pedro Vicente Maldonado,1,,Educación,121.06
Chema Vilaplana,Carreras,{ERR},0,Pública,Ocio y personales,50.94
Paula López,{ERR}, Jama,0,Pública,Transporte,105.82
Mauricio Jesús Arango,Ruiz, Atacames,0,Pública,Ocio y personales,48.72
Paulina Correa,Medina, Portoviejo,0,Pública,Alimentación,97.88
Alma Valentina Ponce,Gonzalez, Paján,0,Pública,Otros,4.82
Emilia del,Fernandez,San Lorenzo,1,Privada,Ocio y personales,144.28
Ing. Ana,Alba,Saraguro,0,Pública,Alimentación,135.1
DAMAGED,Ponce,<UNK>,0,Pública,Transporte,36.77
Thiago Ramiro,Medina,$$$,1,Privada,Vivienda,BROKEN
Valentino Benitez,Sanchez,Puyo,∞∞∞,Pública,Transporte,76.54
Lic. Elena,Villalpando, Archidona,0,Pública,Otros,45.4
Elena Casanova,Pedro,###,1,Privada,Educación,42.81
Dr. Hilda,Uribe,Macas,0,Pública,Vivienda,@@@
Valerio Santiago Cerro,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,0,Pública,Ocio y personales,41.26
Dr(a). Matias,Cabrera,Sangolquí,0,Pública,Vivienda,101.08
∞∞∞,Perez, Samborondón,1,Privada,Ocio y personales,52.83
Jacinto,Cepeda-Real, El Guabo,∞∞∞,Pública,Educación,-9999.0
Juan Cruz,Perez, Cotacachi,0,###CORRUPT###,Vivienda,58.14
Teresita Carpio,Gálvez, Santo Domingo,###CORRUPT###,DAMAGED,###CORRUPT###,
Yeni Cristian,Cuellar, Ambato,NO,Pública,Vivienda,82.79
,@@@,,,,,
Alejandro,Gil, Cariamanga,1,Privada,Educación,29.06
Esperanza Mariana,Vega, Valencia,0,Pública,Ocio y personales,17.49
Albina Vigil,@@@, Guayaquil,1,Privada,Vivienda,356.22
Augusto Ciro Aguirre,Torres,El Ángel,0,904754,Otros,21.35
Sr(a). Mia,Navarro,Salinas,###CORRUPT###,Pública,Transporte,40.73
Florentina,Alegre,Zamora,0,Pública,INVALID,34.97
Gracia Cazorla,,<UNK>,1,Privada,Alimentación,###CORRUPT###
Elvira,Medrano, Puerto López,0,Pública,Otros,$$$
,,,,,,
