nombre,apellido,becado,tipo_ingreso,tipo_universidad,ingreso_cantidad
Thiago Valentin Santiago Benjamin Garcia,Carrizo,0,Crédito educativo,Pública,357.72
Agostina Victoria,Ramirez,0,Apoyo familiar,Privada,472.96
Máxima Castilla,Llobet,0,Trabajo,Pública,287.5
Máxima Castilla,Llobet,0,Apoyo familiar,Pública,373.76
Francisco Misael Ruiz,Torres,0,Crédito educativo,Pública,242.95
Consuela Bartolomé,Maestre,0,Trabajo,Pública,265.93
Dr(a). Juan Manuel,Romero,0,Trabajo,Pública,200.42
Dr(a). Juan Manuel,Romero,0,Apoyo familiar,Pública,311.65
Alexander,Gonzalez,0,Apoyo familiar,Pública,370.21
Javier Daniel,Restrepo,0,Crédito educativo,Privada,317.83
Julia Mateo,Alvarez,0,Apoyo familiar,Pública,267.37
Antonella Ortiz,Rodriguez,0,Apoyo familiar,Pública,428.26
Dr(a). Catalina,Cardozo,1,Apoyo familiar,Privada,556.85
Dr(a). Catalina,Cardozo,1,Beca,Privada,370.8
Jorge,Álvarez,0,Apoyo familiar,Pública,390.85
Felipe Nuñez,Rios,0,Apoyo familiar,Pública,260.49
Jeronimo,Gonzalez,0,Crédito educativo,Pública,294.42
Cristobal Eduardo Montoya,Rivera,0,Apoyo familiar,Pública,334.93
Hector Gil,Galván,0,Trabajo,Pública,191.34
Ema,Escalona-Cuenca,0,Crédito educativo,Pública,293.71
Ema,Escalona-Cuenca,0,Apoyo familiar,Pública,336.34
Dr(a). Lautaro,Diaz,0,Apoyo familiar,Privada,456.1
Hugo Víctor,Vergara,0,Apoyo familiar,Pública,338.86
David Parra,Tovar,0,Apoyo familiar,Pública,461.88
Carlos Segundo Castillo,Rodríguez,0,Crédito educativo,Pública,278.18
Carlos Segundo Castillo,Rodríguez,0,Apoyo familiar,Pública,354.16
Pablo Héctor López,Murillo,0,Apoyo familiar,Pública,346.86
Renata,Godoy,0,Crédito educativo,Pública,269.7
Santiago Silvano,Santacruz,0,Apoyo familiar,Pública,360.88
Marianela Patricia Rebollo,Alsina,0,Apoyo familiar,Pública,361.48
Ana Eugenia Duque,Angarita,0,Apoyo familiar,Pública,356.94
Verónica Rosa Porras,Vidal,0,Apoyo familiar,Pública,290.77
María José José Carlos,Grijalva,0,Apoyo familiar,Privada,482.51
Elvira,Medrano,0,Crédito educativo,Pública,345.62
Elvira,Medrano,0,Apoyo familiar,Pública,338.78
Andrés Alta Gracia Fonseca,Vélez,1,Crédito educativo,Privada,309.71
Andrés Alta Gracia Fonseca,Vélez,1,Beca,Privada,431.18
Emma,Juarez,0,Apoyo familiar,Pública,379.77
María Teresa Mónica,Carranza,0,Apoyo familiar,Pública,343.2
Paola Camargo,García,0,Apoyo familiar,Pública,366.4
Teresita Vizcaíno,Soriano,0,Trabajo,Pública,311.74
Sofia Belen Campos,Cruz,0,Apoyo familiar,Pública,283.26
Miriam Luna Alvarez,Ródenas,0,Apoyo familiar,Pública,392.31
Juana Ruiz,Paz,0,Apoyo familiar,Pública,315.01
Gloria Vidal,Sacristán,0,Apoyo familiar,Pública,341.41
Santino Farias,Navarro,0,Trabajo,Privada,253.61
Santino Farias,Navarro,0,Apoyo familiar,Privada,343.61
Gervasio Rey,Nicolás,0,Otro,Pública,291.35
Gervasio Rey,Nicolás,0,Apoyo familiar,Pública,435.58
Maximiliano Enrique,Jaime,1,Otro,Privada,330.36
Maximiliano Enrique,Jaime,1,Apoyo familiar,Privada,471.04
Maximiliano Enrique,Jaime,1,Beca,Privada,516.07
Miguela Benavent,Sedano,0,Trabajo,Pública,216.19
Matilda Alma,Ledesma,0,Crédito educativo,Pública,234.34
Matilda Alma,Ledesma,0,Apoyo familiar,Pública,309.56
Gustavo Julián Hurtado,Castellanos,0,Apoyo familiar,Pública,451.18
Mtro. Aldonza,García,0,Otro,Pública,422.71
Mtro. Aldonza,García,0,Apoyo familiar,Pública,499.76
Esteban Jesús,Becerra,0,Apoyo familiar,Privada,511.78
Esteban Fredy Sánchez,Cifuentes,0,Apoyo familiar,Pública,218.61
Sandra Guillermo,Olivo,0,Apoyo familiar,Pública,321.75
María Sandra Suárez,Orozco,0,Apoyo familiar,Pública,277.61
Humberto Omar,Orjuela,0,Crédito educativo,Pública,263.54
Humberto Omar,Orjuela,0,Apoyo familiar,Pública,361.06
Ana Paula,Lopez,0,Trabajo,Pública,297.89
Margarita Sierra,Guzmán,0,Apoyo familiar,Pública,368.89
Lara,Aguero,0,Trabajo,Pública,265.38
Lara,Aguero,0,Apoyo familiar,Pública,277.84
Pilar Olivia,Carrizo,0,Crédito educativo,Pública,247.15
Coral Mendoza,Fábregas,0,Apoyo familiar,Pública,476.74
Germán Sandra,Casares,0,Apoyo familiar,Pública,304.44
Modesto María Luisa Vargas,Alcala,0,Trabajo,Pública,332.81
Modesto María Luisa Vargas,Alcala,0,Apoyo familiar,Pública,333.55
José Wendolin,Apodaca,0,Crédito educativo,Pública,300.14
Oriana Gimenez,Perez,0,Trabajo,Pública,303.52
Oriana Gimenez,Perez,0,Crédito educativo,Pública,376.31
Oriana Gimenez,Perez,0,Apoyo familiar,Pública,348.36
Jacinto Yáñez,Huguet,0,Apoyo familiar,Pública,324.01
Dulce Uriel Guevara,Gil,0,Crédito educativo,Pública,296.64
Dulce Uriel Guevara,Gil,0,Apoyo familiar,Pública,399.41
Martina Tomas,Molina,0,Apoyo familiar,Pública,415.05
Quique,Bartolomé,0,Trabajo,Pública,250.21
Mtro. Anel,Franco,0,Apoyo familiar,Pública,393.95
Rocío Roberto,Romero,0,Apoyo familiar,Pública,469.6
Mateo Benjamin Vargas,Sanchez,0,Trabajo,Pública,269.07
Jorge,Carnero,0,Crédito educativo,Privada,318.7
Agustin Gomez,Nuñez,1,Apoyo familiar,Privada,341.64
Agustin Gomez,Nuñez,1,Beca,Privada,199.11
Franco Clara Guzman,Gomez,0,Apoyo familiar,Pública,312.41
Salvador Juan Manuel,Navarro,0,Apoyo familiar,Pública,348.7
René,Ramírez-Lillo,0,Apoyo familiar,Pública,196.52
Ignacio Pilar,Garcia,0,Apoyo familiar,Pública,443.8
Oswaldo,Vargas,1,Apoyo familiar,Privada,475.37
Oswaldo,Vargas,1,Beca,Privada,507.88
John,González,0,Apoyo familiar,Pública,305.04
Abraham,Matos,0,Apoyo familiar,Pública,360.95
Mateo,Rodriguez,0,Otro,Pública,287.26
Mateo,Rodriguez,0,Apoyo familiar,Pública,385.65
Catalina Morena Jazmin Romero,Castillo,0,Apoyo familiar,Pública,430.95
Bianca Esther,Gallardo,0,Crédito educativo,Pública,294.12
Alexander,Contreras,1,Crédito educativo,Privada,242.92
Alexander,Contreras,1,Trabajo,Privada,219.81
Alexander,Contreras,1,Beca,Privada,434.36
Marcos Cruz Cortes,Morante,0,Trabajo,Pública,213.95
Leonardo David,Cotto,0,Apoyo familiar,Pública,245.35
Noemí Mario Yáñez,Peña,0,Trabajo,Pública,241.97
Noemí Mario Yáñez,Peña,0,Otro,Pública,481.98
Liceth Leidy Zuluaga,Suárez,0,Apoyo familiar,Pública,299.35
Isabela Joaquín Mascareñas,Rascón,1,Otro,Privada,467.34
Isabela Joaquín Mascareñas,Rascón,1,Apoyo familiar,Privada,485.37
Isabela Joaquín Mascareñas,Rascón,1,Beca,Privada,678.46
Julio Castellanos,Rodríguez,0,Trabajo,Pública,232.86
León Sosa,Cordoba,0,Otro,Pública,255.29
Benjamin Federico Diaz,Vera,0,Trabajo,Pública,299.12
Benjamin Federico Diaz,Vera,0,Apoyo familiar,Pública,320.52
José Alejandro,Flórez,0,Apoyo familiar,Pública,378.46
Serafín Nadia,Quiñónez,0,Apoyo familiar,Pública,515.95
María Ana,Vanegas,0,Crédito educativo,Pública,257.04
Fausto Alvarez,Campos,1,Trabajo,Privada,229.17
Fausto Alvarez,Campos,1,Crédito educativo,Privada,296.21
Fausto Alvarez,Campos,1,Apoyo familiar,Privada,541.75
Fausto Alvarez,Campos,1,Beca,Privada,448.74
Emilia Sofía,Torres,0,Crédito educativo,Pública,197.51
Emilia Sofía,Torres,0,Apoyo familiar,Pública,566.81
Miguel Noriega,Llorente,0,Apoyo familiar,Pública,440.96
Giovanni Luis Hernández,Zambrano,0,Apoyo familiar,Pública,332.6
Yeison Pulido,Fernández,0,Apoyo familiar,Pública,333.06
Sr(a). Marcela,Guillen,1,Trabajo,Privada,286.73
Sr(a). Marcela,Guillen,1,Crédito educativo,Privada,340.63
Sr(a). Marcela,Guillen,1,Apoyo familiar,Privada,514.16
Sr(a). Marcela,Guillen,1,Beca,Privada,429.8
Jaime,Figueroa,0,Apoyo familiar,Pública,399.81
Rolando Bayo,Mir,0,Apoyo familiar,Pública,371.92
Omar Alberto Ruiz,Torres,0,Otro,Pública,284.77
Alberto Israel,Muñoz,0,Trabajo,Privada,216.21
Alberto Israel,Muñoz,0,Crédito educativo,Privada,205.71
Alberto Israel,Muñoz,0,Apoyo familiar,Privada,412.83
Benito Reig,Roma,0,Apoyo familiar,Pública,361.77
Lourdes,Rivero,0,Apoyo familiar,Pública,338.22
Florentina,Alegre,0,Apoyo familiar,Pública,269.39
Rafael Hernandez,Romero,0,Trabajo,Pública,164.76
Dante Juan Manuel Ponce,Ortiz,0,Trabajo,Pública,253.7
Dante Juan Manuel Ponce,Ortiz,0,Apoyo familiar,Pública,309.81
Candela de,Solís,0,Crédito educativo,Pública,284.52
Luis Manuel Lebrón,Rivero,1,Otro,Privada,371.26
Luis Manuel Lebrón,Rivero,1,Beca,Privada,530.24
Jeremias Bautista,Moreno,0,Crédito educativo,Pública,280.77
Jeremias Bautista,Moreno,0,Apoyo familiar,Pública,358.92
Cristian Edgar Fonseca,Mejía,1,Trabajo,Privada,233.04
Cristian Edgar Fonseca,Mejía,1,Otro,Privada,407.87
Cristian Edgar Fonseca,Mejía,1,Beca,Privada,467.84
Maricela Marin,Agudo,0,Apoyo familiar,Pública,224.92
Benjamin Sanchez,Fernandez,0,Otro,Pública,493.24
Mtro. Óscar,Reyna,1,Apoyo familiar,Privada,459.72
Mtro. Óscar,Reyna,1,Beca,Privada,447.92
Mtro. Reynaldo,Corral,0,Otro,Pública,268.18
Emiliano Homero,Durán,0,Trabajo,Privada,343.44
Emiliano Homero,Durán,0,Otro,Privada,354.55
Emiliano Homero,Durán,0,Apoyo familiar,Privada,635.28
Juanito Ariza,Castejón,0,Apoyo familiar,Pública,307.79
Claudia Cecilia,Torres,0,Otro,Pública,304.09
Claudia Cecilia,Torres,0,Apoyo familiar,Pública,271.23
Hernán Dalia,Pineda,1,Apoyo familiar,Privada,631.69
Hernán Dalia,Pineda,1,Beca,Privada,402.87
Vilma Sandra Mosquera,Hernández,0,Otro,Pública,302.62
Vilma Sandra Mosquera,Hernández,0,Apoyo familiar,Pública,446.28
Zoe Jazmin Torres,Acosta,0,Apoyo familiar,Pública,309.28
Amador,Ramón,0,Trabajo,Pública,284.93
Amador,Ramón,0,Crédito educativo,Pública,301.51
Sofia,Vazquez,1,Trabajo,Privada,172.84
Sofia,Vazquez,1,Beca,Privada,441.98
Chucho Velázquez,Villalonga,0,Apoyo familiar,Pública,505.44
Reyes Gallego,Carreño,0,Apoyo familiar,Pública,355.54
Dr(a). Lautaro Ezequiel,Sanchez,0,Apoyo familiar,Pública,390.46
Aurora Natividad,Murillo,1,Apoyo familiar,Privada,605.14
Aurora Natividad,Murillo,1,Beca,Privada,463.53
Bianca Rosario Gonzalez,Alvarez,1,Trabajo,Privada,208.2
Bianca Rosario Gonzalez,Alvarez,1,Beca,Privada,490.86
Thiago Daniel,Gomez,0,Apoyo familiar,Pública,192.2
Gerardo,Mejía,0,Trabajo,Pública,204.89
Gerardo,Mejía,0,Apoyo familiar,Pública,324.25
Catherine María Franco,Giraldo,0,Apoyo familiar,Pública,393.39
Oriana Perez,Moreno,0,Trabajo,Pública,212.48
Oriana Perez,Moreno,0,Apoyo familiar,Pública,264.32
Patricia,Vargas,0,Trabajo,Pública,155.62
Juan Antonio Cortés,Checa,0,Trabajo,Pública,220.18
Juan Antonio Cortés,Checa,0,Apoyo familiar,Pública,487.47
Isabella Figueroa,Aguero,0,Apoyo familiar,Pública,369.59
Edwin Emilio,Guerrero,0,Apoyo familiar,Pública,416.6
Dr. Yolanda,Durán,0,Apoyo familiar,Pública,292.92
Ingrid María,Ramírez,0,Apoyo familiar,Pública,240.77
Nahuel Thiago Benjamin Sanchez,Vargas,0,Trabajo,Pública,188.95
Nahuel Thiago Benjamin Sanchez,Vargas,0,Apoyo familiar,Pública,344.17
Hilda,Gómez,0,Apoyo familiar,Pública,228.13
Amalia,Tirado,0,Apoyo familiar,Pública,280.66
Sr(a). Mateo,Gonzalez,0,Crédito educativo,Pública,264.82
Lourdes Barraza,Carreón,0,Apoyo familiar,Pública,258.18
Lautaro Nahuel,Mendez,0,Trabajo,Pública,143.82
Lautaro Nahuel,Mendez,0,Crédito educativo,Pública,317.38
Lautaro Nahuel,Mendez,0,Apoyo familiar,Pública,353.81
Jazmín Alma Valentina,Gonzalez,0,Trabajo,Privada,288.95
Jazmín Alma Valentina,Gonzalez,0,Apoyo familiar,Privada,390.08
Tiziano Valentin,Perez,0,Apoyo familiar,Pública,404.46
Eduard Hernán,López,0,Apoyo familiar,Pública,462.21
Sr(a). Juan Ignacio,Gutierrez,0,Crédito educativo,Pública,315.73
Sr(a). Juan Ignacio,Gutierrez,0,Apoyo familiar,Pública,308.17
Victoria Armando,Cadena,0,Apoyo familiar,Pública,380.24
Angelina Santino Martinez,Lopez,0,Apoyo familiar,Pública,311.05
Guillermo Miguel,Vega,1,Apoyo familiar,Privada,431.66
Guillermo Miguel,Vega,1,Beca,Privada,544.92
Claudia Rivera,Sánchez,0,Trabajo,Pública,175.8
Claudia Rivera,Sánchez,0,Otro,Pública,240.13
Melania Asensio,Figuerola,0,Apoyo familiar,Pública,316.75
Claudio Aponte,Granados,0,Apoyo familiar,Pública,275.04
Irene,Alba,0,Apoyo familiar,Pública,416.51
Jazmín,Lopez,0,Apoyo familiar,Pública,533.26
Samuel,Acosta,0,Trabajo,Pública,230.89
Samuel,Acosta,0,Crédito educativo,Pública,259.17
Samuel,Acosta,0,Apoyo familiar,Pública,298.42
Luis Jorge Solano,Salgado,0,Trabajo,Pública,216.01
Luis Jorge Solano,Salgado,0,Otro,Pública,265.24
Carmen Arévalo,Reyes,0,Apoyo familiar,Privada,469.96
Valentina Romero,Gutierrez,0,Apoyo familiar,Pública,259.24
Inmaculada Amigó,Cases,0,Crédito educativo,Pública,204.13
Inmaculada Amigó,Cases,0,Apoyo familiar,Pública,306.42
Jenaro de,Carreño,0,Apoyo familiar,Pública,403.02
Shirley Suárez,Mejía,0,Apoyo familiar,Pública,339.77
Casandra,Puga,1,Trabajo,Privada,226.77
Casandra,Puga,1,Apoyo familiar,Privada,495.17
Casandra,Puga,1,Beca,Privada,306.62
Estela Adriana,Farías,0,Trabajo,Pública,255.08
Estela Adriana,Farías,0,Apoyo familiar,Pública,359.32
Blanca Contreras,Gómez,1,Crédito educativo,Privada,383.68
Blanca Contreras,Gómez,1,Beca,Privada,324.82
Erika Leticia Pérez,Pérez,0,Apoyo familiar,Pública,364.63
Dr. Cornelio,Toledo,0,Crédito educativo,Pública,279.81
Victoria Rafael,Duarte,1,Apoyo familiar,Privada,489.11
Victoria Rafael,Duarte,1,Beca,Privada,403.96
Leandro Cardozo,Santos,0,Trabajo,Pública,302.33
Valentino Maria Luz Gonzalez,Martinez,1,Apoyo familiar,Privada,572.32
Valentino Maria Luz Gonzalez,Martinez,1,Beca,Privada,484.71
Esmeralda Viviana Olaya,Martínez,0,Apoyo familiar,Pública,315.14
Felipe Gael,Coronel,0,Trabajo,Pública,334.97
Felipe Gael,Coronel,0,Crédito educativo,Pública,275.89
Cristobal,Perea,1,Apoyo familiar,Privada,563.65
Cristobal,Perea,1,Beca,Privada,345.6
Sr(a). Valentina,Sosa,0,Apoyo familiar,Pública,385.53
Clara Karla Castañeda,Vigil,1,Apoyo familiar,Privada,654.52
Clara Karla Castañeda,Vigil,1,Beca,Privada,396.82
María Claudia,Leal,0,Apoyo familiar,Privada,336.08
Yolanda,Guzmán,0,Crédito educativo,Pública,356.47
Jovita Cristina Ríos,Martín,0,Trabajo,Pública,259.59
Jovita Cristina Ríos,Martín,0,Apoyo familiar,Pública,488.09
Perlita del,Corral,0,Apoyo familiar,Privada,592.96
Valentina Lladó,Armas,0,Otro,Pública,269.86
Santino Valentin Nuñez,Hernandez,0,Apoyo familiar,Pública,357.34
Francisco Santino Franco,Juarez,0,Otro,Pública,254.53
Francisco Santino Franco,Juarez,0,Apoyo familiar,Pública,364.91
Edilma Vanessa Perea,Corredor,0,Trabajo,Pública,148.19
Luca Guzman,Garcia,0,Apoyo familiar,Pública,354.01
Leonardo,Valencia,0,Apoyo familiar,Pública,351.11
Andrés Luis,Arévalo,0,Apoyo familiar,Pública,247.0
Lic. Estela,Villareal,0,Apoyo familiar,Pública,379.19
Santino Fausto Vega,Castro,0,Apoyo familiar,Pública,422.05
Dr(a). Martina,Gomez,0,Apoyo familiar,Pública,369.77
Arcelia,Carpio-Gómez,1,Apoyo familiar,Privada,459.72
Arcelia,Carpio-Gómez,1,Beca,Privada,430.33
Nicolás Pinzón,Gómez,0,Apoyo familiar,Pública,399.98
Franco,Pereyra,0,Apoyo familiar,Pública,430.68
Valentina,Gonzalez,0,Apoyo familiar,Pública,382.42
Sonia Méndez,Camacho,0,Apoyo familiar,Pública,480.95
Rodrigo Padilla,Gaitán,0,Apoyo familiar,Pública,419.57
Ferney Javier,Quiroz,1,Apoyo familiar,Privada,660.27
Ferney Javier,Quiroz,1,Beca,Privada,187.81
Marisela Amanda Meléndez,Reynoso,0,Apoyo familiar,Privada,447.02
Sandra Fuentes,Vásquez,0,Trabajo,Pública,261.16
Sandra Fuentes,Vásquez,0,Apoyo familiar,Pública,230.43
Germán Ocampo,Pérez,0,Apoyo familiar,Pública,318.22
Ignacio Rios,Villalba,0,Apoyo familiar,Pública,274.04
Hilda Benito Bustamante,Palomino,0,Apoyo familiar,Pública,361.66
Leonardo Henry Ramírez,Ordóñez,0,Apoyo familiar,Pública,468.4
Alma Simon Sosa,Fernandez,0,Apoyo familiar,Pública,433.85
Adriana Bruno Espinal,Verdugo,0,Crédito educativo,Pública,157.7
Adriana Bruno Espinal,Verdugo,0,Otro,Pública,232.01
Adriana Bruno Espinal,Verdugo,0,Apoyo familiar,Pública,427.07
Henry,Montoya,1,Trabajo,Privada,268.06
Henry,Montoya,1,Beca,Privada,412.11
Sr(a). Sofia,Gomez,0,Trabajo,Pública,305.4
Sr(a). Sofia,Gomez,0,Apoyo familiar,Pública,308.44
Felipe Alma Sosa,Fernandez,0,Apoyo familiar,Pública,323.1
Juan Gabriel Ponce,Lucero,1,Crédito educativo,Privada,258.82
Juan Gabriel Ponce,Lucero,1,Beca,Privada,351.44
Cecilia Martha,Luna,0,Crédito educativo,Pública,367.33
Dr. Yeni,Lara,0,Crédito educativo,Pública,322.19
Consuelo Gilabert,Higueras,0,Apoyo familiar,Pública,343.15
Vicente,Gálvez,0,Apoyo familiar,Pública,374.78
Gustavo Guerrero,Alonso,0,Crédito educativo,Privada,245.84
Renata,Molina,0,Apoyo familiar,Pública,423.11
Eduardo,Solano,0,Crédito educativo,Pública,216.17
Eduardo,Solano,0,Apoyo familiar,Pública,442.41
Dr(a). Thiago Valentin,Vega,0,Apoyo familiar,Pública,373.6
Alejandro,Morales,1,Crédito educativo,Privada,290.13
Alejandro,Morales,1,Otro,Privada,492.33
Alejandro,Morales,1,Beca,Privada,547.64
Paola Jonás Bermúdez,Cervantes,0,Apoyo familiar,Pública,444.31
Catalina Nancy López,Alarcón,0,Apoyo familiar,Pública,443.9
Dr(a). Santino,Rivero,0,Apoyo familiar,Pública,394.91
Verónica Perla Garrido,Rivero,0,Trabajo,Pública,206.41
Ángela,Mendoza,0,Crédito educativo,Pública,267.51
Ángela,Mendoza,0,Otro,Pública,308.69
Ángela,Mendoza,0,Apoyo familiar,Pública,388.59
Benjamin Alejandro Lopez,Castro,0,Apoyo familiar,Pública,412.9
Judith Coloma,Bartolomé,0,Apoyo familiar,Pública,308.63
Paulina Isabel,Vargas,0,Apoyo familiar,Pública,347.15
Leandra Irene Cañellas,Prieto,0,Trabajo,Privada,197.08
Leandra Irene Cañellas,Prieto,0,Otro,Privada,478.57
Horacio,Tijerina,0,Trabajo,Pública,180.52
Horacio,Tijerina,0,Apoyo familiar,Pública,429.94
David Raúl,Palacios,0,Trabajo,Pública,212.65
David Raúl,Palacios,0,Apoyo familiar,Pública,358.96
Bautista Benjamin Giovanni,Nuñez,0,Apoyo familiar,Pública,348.35
Amelia Olivia Palma,Carretero,0,Otro,Privada,343.36
Amelia Olivia Palma,Carretero,0,Apoyo familiar,Privada,625.56
Ana Belén Luisa Riba,Cuéllar,0,Crédito educativo,Pública,234.84
Ana Belén Luisa Riba,Cuéllar,0,Apoyo familiar,Pública,439.55
Ruby Diego,Durán,0,Apoyo familiar,Pública,433.03
Pastora Carreras,Mármol,0,Apoyo familiar,Pública,288.0
Heriberto Ponce,Ramón,0,Crédito educativo,Pública,232.03
Heriberto Ponce,Ramón,0,Otro,Pública,211.94
Heriberto Ponce,Ramón,0,Apoyo familiar,Pública,294.88
Valentino,Romero,0,Otro,Pública,467.25
Galo Chus Ros,Iniesta,0,Apoyo familiar,Pública,369.15
Santiago Ruiz,Martinez,0,Apoyo familiar,Pública,227.05
Jennifer Burgos,Zabaleta,0,Apoyo familiar,Pública,216.41
Estella,Martínez,0,Apoyo familiar,Pública,367.21
Arcelia Domingo,Abellán,0,Otro,Privada,446.38
Arcelia Domingo,Abellán,0,Apoyo familiar,Privada,825.13
Fernando Planas,Medina,1,Apoyo familiar,Privada,343.76
Fernando Planas,Medina,1,Beca,Privada,419.58
Marcela,Perera-Baños,0,Crédito educativo,Privada,205.28
Teresa Silvano,Samaniego,0,Trabajo,Pública,277.59
Teresa Silvano,Samaniego,0,Apoyo familiar,Pública,402.53
Dr. Jaime,Calderón,0,Apoyo familiar,Pública,227.45
Mtro. Renato,Díaz,0,Trabajo,Pública,211.93
Bianca Zoe Valentina,Acosta,1,Apoyo familiar,Privada,404.71
Bianca Zoe Valentina,Acosta,1,Beca,Privada,477.72
Victoria de,Mesa,0,Apoyo familiar,Pública,263.13
Carolina Andrea,Delgado,0,Apoyo familiar,Pública,374.63
Celia Cortina,Navas,1,Apoyo familiar,Privada,466.45
Celia Cortina,Navas,1,Beca,Privada,340.76
Dr(a). Martín,Leiva,0,Apoyo familiar,Privada,612.54
Delia Pavón,Cid,0,Apoyo familiar,Pública,371.47
Elena,Páez,0,Apoyo familiar,Pública,439.36
América Tenorio,Cabeza,0,Apoyo familiar,Pública,374.09
Zaida Águila,Vélez,0,Crédito educativo,Pública,230.57
Sr(a). Emilia,Fernandez,0,Apoyo familiar,Pública,261.33
Socorro Luis Páez,Puga,1,Trabajo,Privada,172.42
Socorro Luis Páez,Puga,1,Apoyo familiar,Privada,556.92
Socorro Luis Páez,Puga,1,Beca,Privada,577.3
Morena Aguirre,Sanchez,0,Trabajo,Pública,342.47
Morena Aguirre,Sanchez,0,Apoyo familiar,Pública,309.11
Dr(a). Julieta,Toledo,0,Apoyo familiar,Pública,394.79
Lina,Gómez,0,Apoyo familiar,Pública,289.78
Victor Manuel Lázaro Durán,Mir,0,Apoyo familiar,Privada,847.58
Albina de,Mateo,0,Apoyo familiar,Pública,397.48
Lautaro Mateo Benjamin,Paz,0,Otro,Pública,457.58
Sr(a). Bianca,Castillo,0,Trabajo,Pública,255.37
Sr(a). Bianca,Castillo,0,Apoyo familiar,Pública,377.86
Augusto,Sebastián,0,Otro,Pública,385.49
Augusto,Sebastián,0,Apoyo familiar,Pública,466.59
Indira Antonia,Figueroa,0,Apoyo familiar,Pública,407.66
Franco Mora,Gonzalez,1,Apoyo familiar,Privada,587.85
Franco Mora,Gonzalez,1,Beca,Privada,459.13
Santino Nicolas Juan Ignacio,Garcia,1,Apoyo familiar,Privada,535.15
Santino Nicolas Juan Ignacio,Garcia,1,Beca,Privada,356.61
Diana Julio Gil,Nieto,0,Apoyo familiar,Pública,424.61
Felipe Juarez,Rios,0,Crédito educativo,Pública,304.73
Felipe Juarez,Rios,0,Otro,Pública,249.95
Felipe Juarez,Rios,0,Apoyo familiar,Pública,295.19
Pedro Blanco,Pabón,1,Crédito educativo,Privada,333.2
Pedro Blanco,Pabón,1,Apoyo familiar,Privada,488.24
Pedro Blanco,Pabón,1,Beca,Privada,332.98
Heidy Teresa Caro,Peña,0,Apoyo familiar,Pública,339.64
Sandra Riba,Pi,1,Apoyo familiar,Privada,455.24
Sandra Riba,Pi,1,Beca,Privada,488.91
Maribel Olga Carvajal,Pineda,0,Trabajo,Pública,331.11
Juliana Acosta,Dominguez,0,Crédito educativo,Pública,323.73
Juliana Acosta,Dominguez,0,Apoyo familiar,Pública,283.63
Teodoro Carrero,Carrillo,0,Apoyo familiar,Pública,310.99
Ángel,Elizondo,0,Apoyo familiar,Pública,318.64
Gilma Muñoz,Duarte,0,Apoyo familiar,Pública,411.13
Mateo Benjamin Emilia Ortiz,Gomez,1,Apoyo familiar,Privada,656.45
Mateo Benjamin Emilia Ortiz,Gomez,1,Beca,Privada,359.28
Sandra Franch,Bolaños,0,Apoyo familiar,Pública,433.72
Juan Ignacio Jeronimo,Herrera,0,Trabajo,Pública,261.46
Juan Ignacio Jeronimo,Herrera,0,Apoyo familiar,Pública,347.47
Darío Arellano,Pons,0,Apoyo familiar,Pública,281.02
Ángel Guardado,Pulido,0,Trabajo,Pública,197.82
Ángel Guardado,Pulido,0,Apoyo familiar,Pública,412.71
Gabriel Óscar Solano,Vergara,1,Trabajo,Privada,152.22
Gabriel Óscar Solano,Vergara,1,Apoyo familiar,Privada,522.63
Gabriel Óscar Solano,Vergara,1,Beca,Privada,389.37
Ilse Alvaro,Varela,0,Apoyo familiar,Pública,405.74
Francisco Iglesia,Echevarría,0,Apoyo familiar,Pública,370.26
Alberto Armando Giraldo,Sánchez,0,Trabajo,Pública,282.89
Alberto Armando Giraldo,Sánchez,0,Apoyo familiar,Pública,349.51
