nombre,apellido,ciudad,provincia,longitud,latitud,distancia,tipo_universidad,universidad,semestre,anio,periodo,carrera,genero,edad,modalidad,zona,tipo_vivienda,sector,codigo_postal
Abraham,Matos, Naranjito, Guayas,-79.3904646,-2.1590388,236.66,Pública,Universidad Central del Ecuador (UCE),7,2023,2023-A,Ingeniería Química,Femenino,17,Presencial,Quito,Familiar,Itchimbia,170136
Mateo,Rodriguez, San Miguel de Salcedo, Cotopaxi,-78.5907824,-1.043699,91.99,Pública,Universidad Central del Ecuador (UCE),6,2025,2025-B,Odontología,Masculino,18,Presencial,Quito,Arrendada,La Ferroviaria,170141
Catalina Morena Jazmin Romero,Castillo, El Tambo, Cañar,-78.9133964,-2.4828078,255.51,Pública,Escuela Politécnica Nacional (EPN),3,2025,2025-A,Biología,Femenino,17,Presencial,Quito,Familiar,Lloa,170166
Bianca Esther,Gallardo, Sucre, Manabí,-80.4199056,-0.7326786,219.63,Pública,Escuela Politécnica del Ejército (ESPE),6,2023,2023-B,Odontología,Femenino,17,Presencial,Quito,Arrendada,Santa Barbara,170117
Alexander,Contreras, Muisne, Esmeraldas,-79.8817211,0.5387247,174.09,Privada,Pontificia Universidad Católica del Ecuador (PUCE),11,2025,2025-B,Ingeniería Civil,Femenino,22,Presencial,Quito,Residencia universitaria,Amaguaña,170152
Marcos Cruz Cortes,Morante,El Ángel, Carchi,-77.9396301,0.6211998,113.17,Pública,Universidad Central del Ecuador (UCE),6,2023,2023-A,Diseño Gráfico,Masculino,20,Presencial,Quito,Arrendada,La Argelia,170139
Leonardo David,Cotto, Pedernales, Manabí,-79.8451737,0.0693259,151.66,Pública,Escuela Politécnica del Ejército (ESPE),12,2024,2024-A,Ciencia de Datos,Masculino,21,Presencial,Quito,Familiar,Nono,170171
Noemí Mario Yáñez,Peña, Gualaceo, Azuay,-78.8461586,-2.9180205,302.27,Pública,Universidad Central del Ecuador (UCE),5,2024,2024-A,Diseño Gráfico,Masculino,25,Presencial,Quito,Familiar,Perucho,170174
Liceth Leidy Zuluaga,Suárez, Quevedo, Los Ríos,-79.4776812,-1.0669701,142.78,Pública,Universidad Central del Ecuador (UCE),4,2025,2025-B,Ciberseguridad,Femenino,20,Presencial,Quito,Arrendada,Nono,170171
Isabela Joaquín Mascareñas,Rascón, San Miguel, Bolívar,-79.127262,-1.8120574,189.75,Privada,Universidad Internacional del Ecuador (UIDE),10,2024,2024-A,Publicidad,Femenino,22,Presencial,Quito,Arrendada,Centro Historico,170130
Julio Castellanos,Rodríguez, Jujan, Guayas,-79.5495283,-1.9494337,224.21,Pública,Universidad Central del Ecuador (UCE),12,2025,2025-B,Ingeniería Civil,Femenino,21,Presencial,Quito,Arrendada,Cumbaya,170157
León Sosa,Cordoba, Santa Lucía, Guayas,-80.0426304,-1.7145863,237.82,Pública,Escuela Politécnica Nacional (EPN),1,2025,2025-A,Ciencia de Datos,Masculino,27,Presencial,Quito,Arrendada,Eloy Alfaro,170125
Benjamin Federico Diaz,Vera,Tena, Napo,-78.1083981,-0.9438718,92.16,Pública,Universidad Central del Ecuador (UCE),10,2024,2024-A,Finanzas,Femenino,17,Presencial,Quito,Arrendada,Puerto Quito,170182
José Alejandro,Flórez, Bahía de Caráquez, Manabí,-80.423572,-0.5999649,216.67,Pública,Escuela Politécnica Nacional (EPN),6,2024,2024-B,Ingeniería Química,Femenino,19,Híbrida,Quito,Familiar,Cotocollao,170103
Serafín Nadia,Quiñónez, Guano, Chimborazo,-78.6578385,-1.539923,147.64,Pública,Escuela Politécnica Nacional (EPN),2,2025,2025-A,Artes Visuales,Masculino,22,Presencial,Quito,Arrendada,Comite Del Pueblo,170133
María Ana,Vanegas, Baños de Agua Santa, Tungurahua,-78.4402276,-1.417407,133.37,Pública,Universidad Central del Ecuador (UCE),3,2024,2024-A,Economía,Femenino,19,Presencial,Quito,Arrendada,Tababela,170183
Fausto Alvarez,Campos, Chone, Manabí,-80.0721599,-0.3828099,174.38,Privada,Universidad Internacional del Ecuador (UIDE),8,2023,2023-B,Fisioterapia,Femenino,22,Presencial,Quito,Arrendada,Alfaro (Chimbacalle),170101
Emilia Sofía,Torres, Quevedo, Los Ríos,-79.4776812,-1.0669701,142.78,Pública,Universidad Central del Ecuador (UCE),10,2024,2024-B,Ingeniería Química,Femenino,20,Híbrida,Quito,Propia,Zàmbiza,170186
Miguel Noriega,Llorente,Loja, Loja,-79.2016661,-3.996845,426.87,Pública,Universidad Central del Ecuador (UCE),6,2024,2024-B,Comercio Exterior,Femenino,23,Presencial,Quito,Arrendada,Nayón,170170
Giovanni Luis Hernández,Zambrano, Huaca, Carchi,-77.727333,0.7987391,143.02,Pública,Universidad Central del Ecuador (UCE),3,2023,2023-A,Trabajo Social,Masculino,18,Presencial,Quito,Arrendada,Quitumbe,170146
Yeison Pulido,Fernández,Jaramijó, Manabí,-80.6134583,-0.9743883,248.22,Pública,Universidad Central del Ecuador (UCE),7,2024,2024-A,Ingeniería Agronómica,No binario,21,Presencial,Quito,Arrendada,Cotocollao,170103
Sr(a). Marcela,Guillen, Pedro Carbo, Guayas,-80.3009814,-1.8672671,270.34,Privada,Universidad Internacional del Ecuador (UIDE),4,2024,2024-A,Ingeniería Industrial,Femenino,22,Presencial,Quito,Arrendada,Amaguaña,170152
Jaime,Figueroa, El Carmen, Manabí,-79.5741548,-0.4809541,121.58,Pública,Escuela Politécnica del Ejército (ESPE),9,2025,2025-A,Ciberseguridad,Femenino,21,Presencial,Quito,Familiar,Pintag,170176
Rolando Bayo,Mir,Azogues, Cañar,-78.8467191,-2.7380492,282.43,Pública,Escuela Politécnica Nacional (EPN),5,2024,2024-A,Tecnologías de la Información,Masculino,21,Presencial,Quito,Familiar,Rumipamba,170147
Omar Alberto Ruiz,Torres, Píllaro, Tungurahua,-78.5423177,-1.1725302,105.95,Pública,Escuela Politécnica del Ejército (ESPE),3,2024,2024-B,Ciencia de Datos,Masculino,24,Presencial,Quito,Familiar,Pintag,170176
Alberto Israel,Muñoz,Saraguro, Loja,-79.3063889,-3.5269465,378.14,Privada,Pontificia Universidad Católica del Ecuador (PUCE),2,2023,2023-A,Ciencia de Datos,Femenino,17,Presencial,Quito,Familiar,Chaupicruz (La Concepcion),170104
Benito Reig,Roma, Tosagua, Manabí,-80.2577186,-0.7755207,203.66,Pública,Universidad Central del Ecuador (UCE),11,2025,2025-B,Administración,Masculino,21,Presencial,Quito,Residencia universitaria,Pomasqui,170177
Lourdes,Rivero,Arenillas, El Oro,-80.0974316,-3.5859238,413.63,Pública,Universidad Central del Ecuador (UCE),2,2025,2025-A,Diseño Industrial,Femenino,17,Presencial,Quito,Arrendada,Puellaro,170178
Florentina,Alegre,Zamora, Zamora Chinchipe,-78.9577754,-4.0042008,423.67,Pública,Universidad Central del Ecuador (UCE),3,2025,2025-B,Tecnologías de la Información,Masculino,22,Presencial,Quito,Arrendada,Nanegal,170168
Rafael Hernandez,Romero,Sangolquí, Pichincha,-78.4483476,-0.3288822,14.03,Pública,Universidad Central del Ecuador (UCE),2,2024,2024-A,Comunicación Social,No binario,18,Presencial,Quito,Arrendada,Ponceano,170144
Dante Juan Manuel Ponce,Ortiz,Saraguro, Loja,-79.3063889,-3.5269465,378.14,Pública,Escuela Politécnica Nacional (EPN),4,2025,2025-A,Ingeniería Biomédica,Masculino,17,Presencial,Quito,Arrendada,San Antonio,170180
Candela de,Solís, Gualaceo, Azuay,-78.8461586,-2.9180205,302.27,Pública,Instituto de Altos Estudios Nacionales (IAEN),2,2023,2023-B,Ingeniería Ambiental,Masculino,22,Presencial,Quito,Arrendada,Llano Chico,170165
Luis Manuel Lebrón,Rivero,El Triunfo, Guayas,-79.3660575,-2.2907784,249.03,Privada,Universidad de las Américas (UDLA),10,2025,2025-A,Negocios Internacionales,Femenino,20,Presencial,Quito,Arrendada,Benalcazar,170102
Jeremias Bautista,Moreno, Vinces, Los Ríos,-79.766045,-1.5235263,201.08,Pública,Universidad Central del Ecuador (UCE),9,2023,2023-B,Nutrición,Masculino,21,Presencial,Quito,Arrendada,La Concepción,170127
Cristian Edgar Fonseca,Mejía,Catarama, Los Ríos,-79.4750201,-1.5692196,184.28,Privada,Universidad Politécnica Salesiana (UPS),2,2025,2025-A,Ingeniería Química,Masculino,24,Presencial,Quito,Arrendada,Benalcazar,170102
Maricela Marin,Agudo, Lomas de Sargentillo, Guayas,-80.0789495,-1.8348374,250.14,Pública,Universidad Central del Ecuador (UCE),9,2025,2025-A,Enfermería,Masculino,21,Presencial,Quito,Propia,Guangopolo,170162
Benjamin Sanchez,Fernandez, Biblián, Cañar,-78.9802821,-2.6748261,277.86,Pública,Escuela Politécnica del Ejército (ESPE),6,2023,2023-B,Ingeniería Civil,Femenino,21,Presencial,Quito,Residencia universitaria,Guangopolo,170162
Mtro. Óscar,Reyna,Zamora, Zamora Chinchipe,-78.9577754,-4.0042008,423.67,Privada,Universidad San Francisco de Quito (USFQ),1,2025,2025-A,Contabilidad,Masculino,20,Presencial,Quito,Arrendada,Benalcazar,170102
Mtro. Reynaldo,Corral, Palestina, Guayas,-79.9273316,-1.6318981,222.24,Pública,Universidad Andina Simón Bolívar (UASB),4,2025,2025-B,Psicopedagogía,Masculino,18,Híbrida,Quito,Propia,El Salvador,170106
Emiliano Homero,Durán,Montecristi, Manabí,-80.6606834,-1.0504072,256.09,Privada,Pontificia Universidad Católica del Ecuador (PUCE),1,2025,2025-A,Ciberseguridad,Femenino,20,Presencial,Quito,Propia,Calderon (Carapungo),170155
Juanito Ariza,Castejón, Marcabelí, El Oro,-79.9223384,-3.7733434,425.02,Pública,Escuela Politécnica Nacional (EPN),6,2024,2024-A,Ciberseguridad,Femenino,25,Presencial,Quito,Residencia universitaria,Puerto Quito,170182
Claudia Cecilia,Torres, Balsas, El Oro,-79.831096,-3.7742179,421.48,Pública,Universidad Central del Ecuador (UCE),4,2023,2023-A,Odontología,Femenino,20,En línea,Quito,Arrendada,Tababela,170183
Hernán Dalia,Pineda, El Tambo, Cañar,-78.9133964,-2.4828078,255.51,Privada,Universidad Internacional del Ecuador (UIDE),3,2025,2025-A,Arquitectura,Masculino,20,Presencial,Quito,Familiar,Benalcazar,170102
Vilma Sandra Mosquera,Hernández, Celica, Loja,-79.9851762,-4.1648137,468.15,Pública,Universidad Central del Ecuador (UCE),3,2023,2023-A,Laboratorio Clínico,Masculino,24,Presencial,Quito,Arrendada,Tababela,170183
Zoe Jazmin Torres,Acosta, Biblián, Cañar,-78.9802821,-2.6748261,277.86,Pública,Universidad Central del Ecuador (UCE),9,2023,2023-A,Matemáticas,Masculino,17,Presencial,Quito,Familiar,La Floresta,170109
Amador,Ramón, Archidona, Napo,-77.955042,-0.7160712,82.95,Pública,Universidad Central del Ecuador (UCE),6,2023,2023-A,Comercio Exterior,Femenino,22,Presencial,Quito,Familiar,Cumbaya,170157
Sofia,Vazquez, Cariamanga, Loja,-79.5559525,-4.326038,471.04,Privada,Universidad Internacional del Ecuador (UIDE),9,2025,2025-B,Medicina,Masculino,17,Presencial,Quito,Familiar,Benalcazar,170102
Chucho Velázquez,Villalonga, Cotacachi, Imbabura,-78.4507013,0.3955234,68.8,Pública,Escuela Politécnica del Ejército (ESPE),5,2025,2025-A,Trabajo Social,Masculino,21,Presencial,Quito,Arrendada,La Ecuatoriana,170140
Reyes Gallego,Carreño, Huaca, Carchi,-77.727333,0.7987391,143.02,Pública,Escuela Politécnica Nacional (EPN),2,2023,2023-A,Diseño de Modas,Femenino,20,Presencial,Quito,Propia,Puengasi,170145
Dr(a). Lautaro Ezequiel,Sanchez,El Triunfo, Guayas,-79.3660575,-2.2907784,249.03,Pública,Escuela Politécnica Nacional (EPN),8,2024,2024-A,Educación Inicial,Femenino,22,Presencial,Quito,Arrendada,Pedro Vicente Maldonado,170173
Aurora Natividad,Murillo,El Triunfo, Guayas,-79.3660575,-2.2907784,249.03,Privada,Universidad de las Américas (UDLA),5,2023,2023-B,Ingeniería en Sistemas,Femenino,18,Presencial,Quito,Arrendada,Belisario Quevedo,170129
Bianca Rosario Gonzalez,Alvarez,Arenillas, El Oro,-80.0974316,-3.5859238,413.63,Privada,Universidad San Francisco de Quito (USFQ),2,2024,2024-B,Periodismo,Masculino,19,Presencial,Quito,Arrendada,Benalcazar,170102
Thiago Daniel,Gomez,Caluma, Bolívar,-79.1963263,-1.5976675,171.01,Pública,Universidad Central del Ecuador (UCE),4,2023,2023-A,Diseño Industrial,Femenino,22,Presencial,Quito,Propia,Guangopolo,170162
Gerardo,Mejía, San Miguel, Bolívar,-79.127262,-1.8120574,189.75,Pública,Escuela Politécnica del Ejército (ESPE),9,2023,2023-A,Ingeniería en Sistemas,Femenino,19,Presencial,Quito,Residencia universitaria,Cumbaya,170157
Catherine María Franco,Giraldo,Azogues, Cañar,-78.8467191,-2.7380492,282.43,Pública,Escuela Politécnica del Ejército (ESPE),4,2023,2023-A,Ingeniería Electrónica,Femenino,22,Presencial,Quito,Familiar,Condado,170134
Oriana Perez,Moreno,Piñas, El Oro,-79.7832238,-3.7106809,413.02,Pública,Universidad Central del Ecuador (UCE),12,2025,2025-B,Psicología Clínica,Masculino,21,Presencial,Quito,Arrendada,Cotocollao,170103
Patricia,Vargas, La Joya de los Sachas, Orellana,-76.8611463,-0.3161424,183.91,Pública,Escuela Politécnica del Ejército (ESPE),12,2024,2024-A,Ingeniería en Sistemas,Femenino,19,Presencial,Quito,Arrendada,Puerto Quito,170182
Juan Antonio Cortés,Checa, Pimampiro, Imbabura,-77.9402742,0.393298,93.27,Pública,Universidad Central del Ecuador (UCE),12,2024,2024-B,Odontología,Femenino,20,Presencial,Quito,Arrendada,Santa Barbara,170117
Isabella Figueroa,Aguero,El Ángel, Carchi,-77.9396301,0.6211998,113.17,Pública,Universidad Central del Ecuador (UCE),4,2023,2023-A,Física,Femenino,21,Presencial,Quito,Arrendada,Guangopolo,170162
Edwin Emilio,Guerrero, Santa Isabel, Azuay,-79.3594118,-3.1839392,342.74,Pública,Universidad Central del Ecuador (UCE),2,2025,2025-B,Química,Femenino,20,Presencial,Quito,Arrendada,San Roque,170115
Dr. Yolanda,Durán, Tulcán, Carchi,-77.7172151,0.8115707,144.84,Pública,Universidad Central del Ecuador (UCE),12,2025,2025-B,Laboratorio Clínico,Femenino,22,Presencial,Quito,Arrendada,El Beaterio,170123
Ingrid María,Ramírez, Rocafuerte, Manabí,-80.4012121,-0.9032437,223.34,Pública,Escuela Politécnica del Ejército (ESPE),6,2024,2024-A,Medicina,Masculino,20,Presencial,Quito,Arrendada,La Argelia,170139
Nahuel Thiago Benjamin Sanchez,Vargas, San Miguel, Bolívar,-79.127262,-1.8120574,189.75,Pública,Universidad Central del Ecuador (UCE),11,2025,2025-A,Ingeniería Biomédica,Masculino,19,Presencial,Quito,Propia,Condado,170134
Hilda,Gómez,Manta, Manabí,-80.7191006,-0.9485853,258.39,Pública,Universidad Central del Ecuador (UCE),2,2024,2024-A,Ciencia de Datos,Masculino,23,Presencial,Quito,Familiar,Mariscal Sucre,170143
Amalia,Tirado, Macará, Loja,-79.9154486,-4.3490358,484.84,Pública,Escuela Politécnica Nacional (EPN),12,2024,2024-A,Ingeniería Mecánica,Masculino,19,Presencial,Quito,Familiar,Yaruquì,170185
Sr(a). Mateo,Gonzalez, Urcuquí, Imbabura,-78.1941499,0.4172921,79.22,Pública,Escuela Politécnica Nacional (EPN),7,2024,2024-A,Ciberseguridad,Femenino,19,Presencial,Quito,Arrendada,Las Cuadras,170128
Lourdes Barraza,Carreón, Coronel Marcelino Maridueña, Guayas,-79.3861649,-2.2333628,244.02,Pública,Escuela Politécnica del Ejército (ESPE),3,2025,2025-A,Finanzas,Masculino,17,Presencial,Quito,Arrendada,El Salvador,170106
Lautaro Nahuel,Mendez, Jama, Manabí,-80.2295834,-0.2149489,190.95,Pública,Escuela Politécnica Nacional (EPN),3,2024,2024-A,Psicopedagogía,Femenino,18,Presencial,Quito,Arrendada,Mindo,170167
Jazmín Alma Valentina,Gonzalez,Santa Elena, Santa Elena,-80.8576945,-2.2270098,343.18,Privada,Universidad San Francisco de Quito (USFQ),5,2024,2024-B,Comunicación Social,Femenino,18,Híbrida,Quito,Arrendada,Carcelen,170120
Tiziano Valentin,Perez, Portovelo, El Oro,-79.6172038,-3.7152273,407.56,Pública,Universidad Central del Ecuador (UCE),3,2023,2023-A,Finanzas,Masculino,19,Presencial,Quito,Familiar,San Jose De Minas,170181
Eduard Hernán,López,Salinas, Santa Elena,-80.9237973,-2.2612497,351.24,Pública,Universidad Central del Ecuador (UCE),2,2024,2024-A,Ingeniería Mecánica,Masculino,19,Presencial,Quito,Arrendada,La Ecuatoriana,170140
Sr(a). Juan Ignacio,Gutierrez, San Miguel, Bolívar,-79.127262,-1.8120574,189.75,Pública,Universidad Central del Ecuador (UCE),10,2024,2024-B,Hotelería,Masculino,23,Presencial,Quito,Propia,Itchimbia,170136
Victoria Armando,Cadena, Milagro, Guayas,-79.5552042,-2.1179635,240.77,Pública,Universidad Central del Ecuador (UCE),9,2023,2023-A,Comercio Exterior,Masculino,19,Presencial,Quito,Residencia universitaria,La Merced,170164
Angelina Santino Martinez,Lopez,Santa Elena, Santa Elena,-80.8576945,-2.2270098,343.18,Pública,Escuela Politécnica Nacional (EPN),2,2023,2023-A,Hotelería,Prefiere no decir,19,Híbrida,Quito,Arrendada,Lloa,170166
Guillermo Miguel,Vega, Esmeraldas, Esmeraldas,-79.6523847,0.9668153,183.0,Privada,Pontificia Universidad Católica del Ecuador (PUCE),11,2025,2025-A,Laboratorio Clínico,Masculino,21,Presencial,Quito,Arrendada,Benalcazar,170102
Claudia Rivera,Sánchez,Puebloviejo, Los Ríos,-79.5474126,-1.5368546,186.22,Pública,Escuela Politécnica Nacional (EPN),2,2024,2024-A,Publicidad,Masculino,18,Presencial,Quito,Residencia universitaria,Nayón,170170
Melania Asensio,Figuerola, Tulcán, Carchi,-77.7172151,0.8115707,144.84,Pública,Universidad Central del Ecuador (UCE),8,2025,2025-B,Química,Masculino,24,Híbrida,Quito,Familiar,Condado,170134
Claudio Aponte,Granados,Tena, Napo,-78.1083981,-0.9438718,92.16,Pública,Universidad Central del Ecuador (UCE),9,2025,2025-B,Psicología,Femenino,23,Presencial,Quito,Familiar,Pedro Vicente Maldonado,170173
Irene,Alba,Santa Elena, Santa Elena,-80.8576945,-2.2270098,343.18,Pública,Universidad Central del Ecuador (UCE),7,2023,2023-A,Ingeniería Civil,Femenino,18,Presencial,Quito,Familiar,Quitumbe,170146
Jazmín,Lopez, Quevedo, Los Ríos,-79.4776812,-1.0669701,142.78,Pública,Escuela Politécnica del Ejército (ESPE),3,2025,2025-A,Ingeniería Industrial,Masculino,23,Presencial,Quito,Arrendada,Puerto Quito,170182
Samuel,Acosta, Santa Isabel, Azuay,-79.3594118,-3.1839392,342.74,Pública,Escuela Politécnica Nacional (EPN),9,2024,2024-B,Enfermería,Femenino,24,Presencial,Quito,Arrendada,La Libertad,170110
Luis Jorge Solano,Salgado,Catarama, Los Ríos,-79.4750201,-1.5692196,184.28,Pública,Escuela Politécnica del Ejército (ESPE),3,2023,2023-A,Periodismo,Femenino,18,Presencial,Quito,Arrendada,La Floresta,170109
Carmen Arévalo,Reyes, Santo Domingo, Santo Domingo de los Tsáchilas,-79.1686724,-0.2546212,73.08,Privada,Universidad de las Américas (UDLA),5,2024,2024-B,Trabajo Social,Femenino,18,Presencial,Quito,Arrendada,Chaupicruz (La Concepcion),170104
Valentina Romero,Gutierrez, Guano, Chimborazo,-78.6578385,-1.539923,147.64,Pública,Instituto de Altos Estudios Nacionales (IAEN),9,2024,2024-B,Turismo,Femenino,19,Presencial,Quito,Arrendada,Puellaro,170178
Inmaculada Amigó,Cases, El Pangui, Zamora Chinchipe,-78.5473049,-3.6253506,378.66,Pública,Universidad Central del Ecuador (UCE),12,2023,2023-B,Educación Inicial,No binario,17,Presencial,Quito,Arrendada,Cotocollao,170103
Jenaro de,Carreño, Gualaceo, Azuay,-78.8461586,-2.9180205,302.27,Pública,Universidad Central del Ecuador (UCE),3,2024,2024-A,Ingeniería Agronómica,Masculino,19,Presencial,Quito,Propia,La Ecuatoriana,170140
Shirley Suárez,Mejía,Yaguachi, Guayas,-79.9134536,-2.2015355,269.81,Pública,Instituto de Altos Estudios Nacionales (IAEN),7,2023,2023-A,Fisioterapia,Masculino,19,Presencial,Quito,Familiar,Cotocollao,170103
Casandra,Puga,El Ángel, Carchi,-77.9396301,0.6211998,113.17,Privada,Pontificia Universidad Católica del Ecuador (PUCE),12,2024,2024-A,Ingeniería Civil,No binario,22,Presencial,Quito,Arrendada,Centro Historico,170130
Estela Adriana,Farías, San Miguel de Salcedo, Cotopaxi,-78.5907824,-1.043699,91.99,Pública,Escuela Politécnica Nacional (EPN),1,2023,2023-B,Periodismo,Masculino,21,Presencial,Quito,Arrendada,Lloa,170166
Blanca Contreras,Gómez, Alausí, Chimborazo,-78.703566,-2.3250494,235.02,Privada,Universidad de las Américas (UDLA),4,2025,2025-A,Gastronomía,Masculino,20,Presencial,Quito,Familiar,Belisario Quevedo,170129
Erika Leticia Pérez,Pérez,Yaguachi, Guayas,-79.9134536,-2.2015355,269.81,Pública,Escuela Politécnica Nacional (EPN),4,2024,2024-A,Psicología Clínica,Masculino,19,Presencial,Quito,Arrendada,Pomasqui,170177
Dr. Cornelio,Toledo, Biblián, Cañar,-78.9802821,-2.6748261,277.86,Pública,Escuela Politécnica del Ejército (ESPE),7,2023,2023-B,Educación Básica,Femenino,17,Presencial,Quito,Familiar,El Beaterio,170123
Victoria Rafael,Duarte,Baba, Los Ríos,-79.6615818,-1.6727698,205.95,Privada,Pontificia Universidad Católica del Ecuador (PUCE),8,2024,2024-A,Odontología,Femenino,22,Presencial,Quito,Propia,Alfaro (Chimbacalle),170101
Leandro Cardozo,Santos,Arenillas, El Oro,-80.0974316,-3.5859238,413.63,Pública,Escuela Politécnica Nacional (EPN),1,2024,2024-A,Gastronomía,Femenino,22,Presencial,Quito,Arrendada,La Ferroviaria,170141
