nombre,apellido,ciudad,provincia,longitud,latitud,distancia,tipo_universidad,universidad,semestre,anio,periodo,carrera,genero,edad,modalidad,zona,tipo_vivienda,sector,codigo_postal
Víctor Mauricio,Garrido, Colimes, Guayas,-80.0818751,-1.5161582,226.31,Privada,Pontificia Universidad Católica del Ecuador (PUCE),11,2024,2024-B,Marketing,Femenino,150,Presencial,Quito,Familiar,INVALID,170131
Bianca Fernandez,Cordoba,INVALID, Los Ríos,-79.5512661,200,158.63,,@@@,,2024,2024-B,Ingeniería Civil,Femenino,,Presencial,545043,@@@,Chimbacalle,170121
Maria Guadalupe,Villalba,Tena, Napo,{BAD},-0.9438718,92.16,###CORRUPT###,Escuela Politécnica Nacional (EPN),10,2023,INVALID,Odontología,Masculino,22,Presencial,Quito,Arrendada,<NULL>,170149
Kelly González,Vargas, Riobamba,<NULL>,-78.6482479,-1.6732765,162.28,###CORRUPT###,Universidad San Francisco de Quito (USFQ),2,,2025-A,Ingeniería Petroquímica,Femenino,23,Híbrida,@@@,Familiar,Belisario Quevedo,170129
###CORRUPT###,Diaz, El Carmen, Manabí,-79.5741548,-0.4809541,121.58,Pública,Escuela Politécnica del Ejército (ESPE),3,2024,2024-A,Contabilidad,###CORRUPT###,@@@,Presencial,Quito,Arrendada,Condado,170134
Mia Medina,Castro, Alausí, Chimborazo,-78.703566,-2.3250494,235.02,Pública,Universidad Central del Ecuador (UCE),0,2024,2024-A,Educación Inicial,Prefiere no decir,INVALID,Presencial,{BAD},Arrendada,San Antonio,170180
María Ángeles Alvarado,Suárez,Catacocha, Loja,-79.6497578,-4.0503147,444.24,Pública,Universidad Central del Ecuador (UCE),0,2024,2024-B,Biología,Prefiere no decir,18,Presencial,Quito,Arrendada,San Isidro Del Inca,170149
Guadalupe Cordoba,Navarro,, Chimborazo,-78.703566,-2.3250494,###CORRUPT###,Pública,353853,3,2025,2025-A,Diseño Industrial,INVALID,17,Presencial,Quito,Arrendada,Quitumbe,170146
Emperatriz de,Cañizares,Guaranda, Bolívar,-79.0576662,-1.4398571,148.56,Pública,Escuela Politécnica del Ejército (ESPE),12,2024,2024-A,Psicopedagogía,Prefiere no decir,21,Presencial,Quito,Familiar,Cotocollao,170103
Ana López,Vásquez,Babahoyo, Los Ríos,<NULL>,-1.8762599,214.79,Pública,Escuela Politécnica Nacional (EPN),4,2025,2025-A,Química,Masculino,23,Presencial,Quito,Familiar,El Salvador,170106
Óscar Juan,Daza, Milagro, Guayas,-79.5552042,{BAD},240.77,Pública,Universidad Central del Ecuador (UCE),9,2023,2023-A,Ingeniería Industrial,Femenino,17,Presencial,Quito,Familiar,Pacto,170172
,,,,,,,,!ERROR!,BAD,,,,###CORRUPT###,{BAD},,,<NULL>,<NULL>,
Santos Sobrino,Mancebo,Zaruma, El Oro,-79.5131743,-3.5111939,382.47,Privada,BROKEN,8,2023,2023-A,Física,Femenino,22,Presencial,Quito,Propia,Calacali,170154
,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,,,,,,,,,,,,,,,,,,
Clara,Escobedo,Latacunga, Cotopaxi,-78.6145758,-0.9340311,80.19,Pública,Universidad Central del Ecuador (UCE),VAL1842,2023,2023-B,Educación Inicial,Femenino,20,Presencial,Quito,Familiar,Nanegal,170168
Felipe Norberto,@@@,, Manabí,-80.3761409,200,208.65,Privada,Pontificia Universidad Católica del Ecuador (PUCE),0,2023,2023-A,Marketing,Masculino,VAL4845,Presencial,Quito,Propia,INVALID,
Dalia Víctor Niño,121853,Cayambe, Pichincha,-77.9889555,<NULL>,64.27,,Escuela Politécnica Nacional (EPN),2,2023,2023-B,@@@,Femenino,18,Presencial,Quito,Arrendada,San Jose De Minas,170181
###CORRUPT###,Paez, Colimes, Guayas,-80.0818751,-1.5161582,226.31,Pública,Universidad Central del Ecuador (UCE),11,2023,2023-A,Nutrición,Femenino,24,{BAD},,BROKEN,###CORRUPT###,170110
,,,,,,<NULL>,,,,,,,,,,,,,
Isabel Frida Loya,INVALID, La Libertad, Santa Elena,-80.9077647,<NULL>,346.98,Pública,Escuela Politécnica Nacional (EPN),4,{BAD},2024-A,Medicina,Masculino,20,Presencial,Quito,Arrendada,La Ferroviaria,170141
Guillermina Josefina,Arias, La Joya de los Sachas,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,-76.8611463,-0.3161424,183.91,Pública,Universidad Central del Ecuador (UCE),5,2025,2025-B,Educación Inicial,Femenino,150,Presencial,Quito,Familiar,Ponceano,170144
Delia,Ariño-Bilbao,Simón Bolívar, Guayas,-79.4218634,-2.0424101,226.45,Pública,Universidad Central del Ecuador (UCE),2,2023,2023-B,Publicidad,Femenino,22,,Quito,Propia,La Vicentina,170112
,Amaya, Chambo, Chimborazo,VAL6065,-1.74403,169.48,Pública,Universidad Central del Ecuador (UCE),3,1000000000000.0,2023-B,Marketing,Femenino,VAL1622,Presencial,Quito,Arrendada,La Mena,170142
Clemente Jos Roldán,Nazario,940832,,-80.2631268,-1.1944701,222.78,Pública,Escuela Politécnica del Ejército (ESPE),7,2024,BROKEN,{BAD},Masculino,20,###CORRUPT###,Quito,Familiar,Pedro Vicente Maldonado,170173
Lilia,Cedillo, Santa Ana, Manabí,-80.2631268,-1.1944701,222.78,Pública,Universidad Central del Ecuador (UCE),INVALID,2024,2024-B,NO DEFINIDA,{BAD},18,Presencial,Quito,Arrendada,Kennedy,170138
Paulina,Hernádez, San Gabriel,<NULL>,-77.835319,0.598485,@@@,Privada,BROKEN,6,,2024-A,Finanzas,No binario,23,Presencial,Quito,Arrendada,Calacali,170154
Juan,Delgado,, Manabí,-80.4212975,-1.7040791,268.83,Pública,INVALID,4,2023,2023-B,Comunicación Social,Femenino,23,Presencial,Quito,Arrendada,Ponceano,170144
Aroa Chaves,Carrión, Camilo Ponce Enríquez, Azuay,-79.5630363,-2.9640696,326.69,Pública,INVALID,5,2025,2025-A,Laboratorio Clínico,Femenino,26,Presencial,Quito,Arrendada,Pomasqui,170177
Thiago Ramiro,Medina,Pasaje, El Oro,-79.7625976,-3.3234936,372.0,<NULL>,Universidad Tecnológica Indoamérica (UTI),5,2023,2023-A,Ingeniería Industrial,Masculino,19,Presencial,Quito,BROKEN,Alfaro (Chimbacalle),BROKEN
BROKEN,Guzmán, Paján, Manabí,-80.4212975,-1.7040791,268.83,Pública,Escuela Politécnica Nacional (EPN),9,2025,2025-A,Comercio Exterior,Femenino,26,Presencial,Quito,Arrendada,Guayllabamba,170163
Danilo Antonio,Muñoz, San Miguel de Los Bancos, Pichincha,-78.9214659,INVALID,50.7,Pública,Escuela Politécnica Nacional (EPN),8,2024,2024-A,Odontología,Masculino,23,Presencial,Quito,Familiar,BROKEN,170134
Sandra Adriana Cruz,Muñoz,Saquisilí, Cotopaxi,-78.7312624,-0.8359835,72.67,Privada,Pontificia Universidad Católica del Ecuador (PUCE),{BAD},2025,2025-B,Tecnologías de la Información,Masculino,23,Presencial,INVALID,Arrendada,Belisario Quevedo,170129
Pablo Héctor López,Murillo, Paute, Azuay,,-2.7468493,282.05,BROKEN,INVALID,10,2025,2025-A,Comercio Exterior,Masculino,20,Presencial,Quito,Propia,Guangopolo,170162
Leonor Patricia Córdova,Guajardo, Balzar, Guayas,-79.9367148,-1.3062992,199.16,Privada,Universidad Internacional del Ecuador (UIDE),9,2024,2024-A,Ingeniería Petroquímica,Femenino,21,Presencial,Quito,Arrendada,Benalcazar,170102
Porfirio Apodaca,Tamez, Jama, Manabí,-80.2295834,-0.2149489,190.95,Pública,Universidad Central del Ecuador (UCE),5,###CORRUPT###,2023-A,Educación Física,Femenino,20,Presencial,Quito,Propia,Mindo,170167
Francisco Javier Oliver,Tomé, Camilo Ponce Enríquez, Azuay,-79.5630363,-2.9640696,326.69,Pública,Escuela Politécnica del Ejército (ESPE),10,2025,2025-B,Educación Inicial,INVALID,BROKEN,Presencial,{BAD},Familiar,{BAD},170148
Josefina Isabella,Lopez, Atacames, Esmeraldas,-79.8790841,0.7971086,189.45,,@@@,5,VAL1761,2023-A,Enfermería,Masculino,20,Presencial,Quito,Familiar,Atahualpa (Chabaspamba),170153
Galo Chus Ros,Iniesta, El Pangui, Zamora Chinchipe,-78.5473049,-3.6253506,378.66,487579,Escuela Politécnica del Ejército (ESPE),1,2025,2025-A,Derecho,Masculino,20,Presencial,Quito,Residencia universitaria,Pedro Vicente Maldonado,170173
{BAD},Guzman, Narcisa de Jesús, Guayas,-80.2384404,-1.6118103,246.52,Privada,Universidad Tecnológica Indoamérica (UTI),9,2025,2025-B,Ingeniería Industrial,Masculino,25,Presencial,Quito,Arrendada,Chilibulo,170131
Carmen,Ortega, Buena Fe, Los Ríos,-79.5296983,-0.7488694,127.49,Privada,<NULL>,4,2025,{BAD},Educación Física,Masculino,26,Presencial,Quito,Arrendada,Belisario Quevedo,170129
Dr(a). Isabella,Diaz, Píllaro, Tungurahua,-78.5423177,-1.1725302,@@@,Pública,Universidad Central del Ecuador (UCE),5,2025,2025-A,Hotelería,Masculino,19,Presencial,Quito,Familiar,Nono,170171
###CORRUPT###,Caicedo,INVALID, Chimborazo,-78.5425997,-1.74403,169.48,Pública,Universidad Central del Ecuador (UCE),11,2024,2024-B,Ciencia de Datos,Femenino,-9999.0,528848,Quito,Arrendada,Ponceano,170144
,,,,,,,,,,,,,,,,,,,
Esmeralda Hernández,Rolón,San Vicente, Manabí,-80.3761409,-0.4373946,208.65,Pública,Escuela Politécnica Nacional (EPN),3,2023,2023-A,Publicidad,Masculino,20,Presencial,Quito,Arrendada,Mariscal Sucre,170143
Jovita Mónica Zamorano,Viña,Bucay, Guayas,-79.1376329,-2.2004367,230.91,Privada,Universidad San Francisco de Quito (USFQ),1,2023,2023-B,Educación Inicial,{BAD},23,Presencial,Quito,Arrendada,Benalcazar,170102
Mtro. Rosalia,Ocampo,Yantzaza, Zamora Chinchipe,-78.7376344,-3.7146811,389.38,Pública,Escuela Politécnica Nacional (EPN),11,2023,2023-A,Nutrición,Femenino,21,Presencial,Quito,Familiar,Guangopolo,170162
María,Fernández,El Ángel, Carchi,-77.9396301,0.6211998,113.17,Pública,Universidad Central del Ecuador (UCE),INVALID,2025,2025-B,Turismo,Femenino,18,Presencial,Quito,Familiar,Comite Del Pueblo,170133
Valentina Diaz,Gomez, Cotacachi, Imbabura,-78.4507013,0.3955234,68.8,<NULL>,Universidad Central del Ecuador (UCE),10,2024,2024-A,Publicidad,Femenino,17,Híbrida,,Arrendada,Perucho,170174
Delia Arcelia,Olivas, Guano, Chimborazo,-78.6578385,-1.539923,147.64,Pública,665902,4,2025,2025-A,Laboratorio Clínico,Masculino,22,@@@,Quito,Arrendada,La Floresta,BROKEN
Jose Manuel,Gascón, Portovelo, El Oro,-79.6172038,-3.7152273,407.56,Pública,Escuela Politécnica del Ejército (ESPE),3,2024,2024-B,Educación Inicial,Masculino,23,Presencial,Quito,Familiar,Tumbaco,170184
Cristobal Eduardo Montoya,###CORRUPT###, Calceta, Manabí,VAL2013,-0.8480934,196.48,Pública,Universidad Central del Ecuador (UCE),0,2024,2024-A,Publicidad,{BAD},17,Presencial,Quito,Familiar,La Libertad,170110
Isabella,Herrera,Caluma, Bolívar,-79.1963263,-1.5976675,-50,Privada,Universidad Politécnica Salesiana (UPS),9,2024,2024-B,Artes Visuales,Femenino,17,Presencial,Quito,Residencia universitaria,Checa (Chilpa),170159
Leonardo Manuel Arias,Rojas, Riobamba, Chimborazo,-78.6482479,-1.6732765,162.28,Privada,Universidad Internacional del Ecuador (UIDE),4,2025,2025-A,<NULL>,Masculino,25,Presencial,Quito,<NULL>,Comite Del Pueblo,170133
Luis David,Cuéllar,{BAD}, Manabí,-80.744524,-1.5440814,288.55,<NULL>,Universidad Tecnológica Indoamérica (UTI),6,2025,2025-B,Hotelería,Masculino,20,Presencial,###CORRUPT###,Arrendada,Chillogallo,VAL9725
Vasco de,Chico, Junín, Manabí,-80.2054147,-0.9394745,204.54,Pública,Universidad Central del Ecuador (UCE),4,2024,2024-B,Periodismo,Masculino,21,Presencial,Quito,INVALID,La Floresta,170109
Nidia Marcela,Espitia,Ibarra, Imbabura,-78.1329448,0.5159369,@@@,,Universidad Central del Ecuador (UCE),<NULL>,2025,2025-B,Criminología,Masculino,22,Presencial,Quito,Familiar,Puellaro,170178
Mamen,Miguel,<script>, El Oro,-79.7625976,,372.0,Pública,Universidad Central del Ecuador (UCE),1,2025,2025-A,Marketing,BROKEN,17,BROKEN,989365,Arrendada,Santa Barbara,170117
Mateo Benjamin Medina,Fernandez, Vinces, Los Ríos,-79.766045,BROKEN,201.08,Pública,Escuela Politécnica Nacional (EPN),12,2023,2023-B,Ingeniería Química,Masculino,24,<NULL>,Quito,Arrendada,Nanegal,170168
Fernando Américo Cerdá,Marí, Santo Domingo,BROKEN,-79.1686724,-0.2546212,73.08,Pública,Escuela Politécnica Nacional (EPN),12,2023,2023-A,Ingeniería en Sistemas,Femenino,18,Presencial,Quito,Arrendada,Pifo,###CORRUPT###
Dr. Carolina,Cano,, Sucumbíos,-76.5906945,-0.2885051,213.81,Pública,Escuela Politécnica Nacional (EPN),1,###CORRUPT###,2025-A,,Masculino,19,Presencial,Quito,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Condado,BAD
Anselmo,{BAD}, Machala, El Oro,-79.9512804,-3.3148937,379.46,Privada,Universidad de las Américas (UDLA),1,2024,2024-B,###CORRUPT###,Femenino,22,Presencial,Quito,@@@,Amaguaña,170152
Cipriano Riba,Piñol, Junín, Manabí,-80.2054147,-0.9394745,204.54,Pública,Universidad Central del Ecuador (UCE),3,2023,2023-B,Educación Inicial,Femenino,25,Presencial,Quito,Familiar,@@@,170135
Patricia Yolanda Pérez,Parada, San Miguel,BROKEN,-79.127262,-1.8120574,{BAD},,Universidad Central del Ecuador (UCE),5,@@@,XX-XX,Ingeniería Biomédica,Masculino,22,Presencial,Quito,Arrendada,Santa Prisca,170118
María Eugenia Cepeda,Rivera, Palora, Morona Santiago,-77.9675269,-1.6981449,175.15,Pública,Escuela Politécnica del Ejército (ESPE),12,2023,2023-B,Ingeniería Ambiental,Masculino,@@@,Presencial,Quito,Familiar,La Floresta,170109
Omar del,Múgica,Puebloviejo,{BAD},-79.5474126,-1.5368546,186.22,Privada,Universidad San Francisco de Quito (USFQ),9,2023,2023-A,Periodismo,No binario,26,Presencial,Quito,Arrendada,Chilibulo,170131
Dr. Teodoro,Saucedo,899860, Imbabura,-78.1941499,0.4172921,79.22,Pública,Escuela Politécnica del Ejército (ESPE),9,2024,2024-B,Odontología,Femenino,20,Presencial,Quito,Familiar,San Isidro Del Inca,170149
Bautista Benjamin Giovanni,Nuñez,Atuntaqui, Imbabura,-78.219615,0.3316022,69.45,!ERROR!,Universidad Central del Ecuador (UCE),3,2024,2024-A,@@@,Masculino,23,975295,Quito,INVALID,Cumbaya,170157
Julieta Francisco Diaz,Guzman, Ambato, Tungurahua,-78.6287594,-1.2422413,114.38,Pública,Escuela Politécnica Nacional (EPN),3,2025,2025-B,Arquitectura,Femenino,19,Presencial,Quito,Propia,La Merced,170164
,,,,,,,,,,,,{BAD},,,,,,,
Ignacio Delfina Lopez,Ruiz, Bahía de Caráquez, Manabí,-80.423572,-0.5999649,216.67,Privada,###CORRUPT###,12,???,2023-A,Ingeniería en Sistemas,Femenino,17,Presencial,{BAD},Propia,Checa (Chilpa),170159
Abilio Cruz,Ramírez, Isidro Ayora, Guayas,-80.1463096,-1.8796754,258.94,Pública,Escuela Politécnica Nacional (EPN),11,###CORRUPT###,2023-A,Hotelería,Femenino,21,Presencial,Quito,Arrendada,El Quinche,170160
Leandro Cardozo,Santos,Arenillas, El Oro,-80.0974316,-3.5859238,{BAD},Pública,Escuela Politécnica Nacional (EPN),1,2099X,2024-A,BROKEN,Femenino,BROKEN,Presencial,Quito,<NULL>,La Ferroviaria,170141
Eugenia,Cano, Portovelo, El Oro,-79.6172038,-3.7152273,407.56,Pública,Universidad Central del Ecuador (UCE),3,2025,2025-B,Diseño de Modas,Femenino,20,Presencial,Quito,Arrendada,Puengasi,170145
@@@,Rivera, Milagro,<script>,-79.5552042,-2.1179635,240.77,Privada,!ERROR!,11,2025,2025-A,Laboratorio Clínico,Masculino,22,Presencial,Quito,Familiar,Benalcazar,170102
,,,,VAL9991,INVALID,,,,,,,,BROKEN,,,,,,
Petrona Fidela Terrón,Rubio,Cayambe, Pichincha,-77.9889555,0.0251586,64.27,Pública,Escuela Politécnica del Ejército (ESPE),3,2023,2023-A,BROKEN,Masculino,BROKEN,Presencial,Quito,Residencia universitaria,Quito,170150
,,,,,,,,,,,,,,,,,,,
INVALID,<NULL>,INVALID, Loja,-80.0197281,-4.0181681,454.31,Pública,Universidad Central del Ecuador (UCE),5,2023,2023-A,Psicología,Femenino,20,Presencial,Quito,Propia,Guapulo,170108
Paulina Thiago Agustin Olivera,Quiroga, San Gabriel, Carchi,-77.835319,0.598485,118.12,@@@,Escuela Politécnica Nacional (EPN),9,VAL8478,2024-B,Finanzas,Masculino,21,Presencial,Quito,###CORRUPT###,Mindo,170167
Silvia Quintero,Esparza, Buena Fe, Los Ríos,-79.5296983,-0.7488694,127.49,Pública,Universidad Central del Ecuador (UCE),12,2023,2023-B,Trabajo Social,Femenino,18,Presencial,Quito,INVALID,,170138
Thiago Valentin Tiziano Valentin,Martinez,El Ángel, Carchi,-77.9396301,0.6211998,113.17,###,Escuela Politécnica Nacional (EPN),9,2025,2025-B,Derecho,Masculino,21,Presencial,Quito,Familiar,San Blas,170113
Ramiro Juliana Muñoz,Lucero, Cotacachi, Imbabura,-78.4507013,0.3955234,68.8,@@@,Universidad Central del Ecuador (UCE),7,{BAD},###CORRUPT###,Ingeniería Ambiental,Femenino,17,Presencial,Quito,Familiar,El Quinche,INVALID
Luis Mauricio,Bermúdez, Jujan, Guayas,-79.5495283,-1.9494337,224.21,Pública,Escuela Politécnica del Ejército (ESPE),12,@@@,2024-A,Ingeniería Agronómica,Femenino,150,Presencial,Quito,Arrendada,Pintag,170176
Dr(a). Delfina,Sosa, Velasco Ibarra, Guayas,-79.8779821,-2.2843364,275.19,Pública,Universidad Central del Ecuador (UCE),10,2025,2025-A,Medicina,Femenino,1000000000000.0,Presencial,,,Rumipamba,170147
,,,,,@@@,{BAD},,@@@,,,,,,,,,,,
,,,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,{BAD},,,,,,,,,,INVALID,,,,,
Diana Salcido,Rivera,Yantzaza, Zamora Chinchipe,-78.7376344,-3.7146811,389.38,Pública,Universidad Central del Ecuador (UCE),7,2023,2023-A,Biología,Masculino,18,Presencial,###CORRUPT###,Arrendada,Pacto,VAL1484
INVALID,Tamarit, Santa Lucía, Guayas,-80.0426304,-1.7145863,237.82,671589,Universidad Central del Ecuador (UCE),1,2025,2025-B,Ciencia de Datos,Femenino,19,Presencial,Quito,Arrendada,San Blas,170113
Andrea Linda,Pantoja, Portoviejo, Manabí,-80.4534134,-1.05282,###CORRUPT###,Pública,Universidad Central del Ecuador (UCE),9,2023,2023-B,Matemáticas,Masculino,20,Híbrida,Quito,Arrendada,El Batan,170122
Florencia Paulina Bravo,,Zaruma, El Oro,-79.5131743,-3.5111939,382.47,<script>,Pontificia Universidad Católica del Ecuador (PUCE),7,2023,2023-A,Publicidad,Femenino,18,Presencial,BROKEN,Arrendada,Benalcazar,170102
Juan Correa,Chacón,{BAD}, Los Ríos,-79.6615818,-1.6727698,205.95,,Universidad San Francisco de Quito (USFQ),9,2025,2025-B,Psicopedagogía,<script>,21,Presencial,Quito,Residencia universitaria,Carcelen,170120
Ignacio Horacio,Paredes, Portoviejo,###CORRUPT###,-80.4534134,-1.05282,234.85,Pública,Universidad Central del Ecuador (UCE),4,2024,2024-A,Ingeniería Química,Masculino,17,Presencial,Quito,Arrendada,San Roque,170115
Sr(a). Benjamin,, Santo Domingo, Santo Domingo de los Tsáchilas,-79.1686724,<NULL>,73.08,Pública,Universidad Andina Simón Bolívar (UASB),8,2024,2024-B,Ingeniería en Sistemas,Femenino,21,Presencial,Quito,Residencia universitaria,Guangopolo,170162
Felipe,Montes, Urcuquí, Imbabura,-78.1941499,0.4172921,79.22,Pública,Escuela Politécnica del Ejército (ESPE),3,2025,2025-B,Tecnologías de la Información,Femenino,24,Presencial,Quito,Familiar,Jipijapa,170137
Ivonne Joaquín,Ramírez,###CORRUPT###, Santa Elena,-80.8576945,-2.2270098,343.18,Pública,Escuela Politécnica del Ejército (ESPE),@@@,2025,2025-B,Administración,Femenino,22,Presencial,Quito,Arrendada,San Bartolo,170148
@@@,Cano, Celica, Loja,-79.9851762,-4.1648137,468.15,Pública,Universidad Central del Ecuador (UCE),8,2025,2025-B,Arquitectura,Masculino,20,Presencial,Quito,Familiar,Nono,170171
Ian,, Echeandía, Bolívar,-79.2735861,-1.4469547,160.54,Pública,Escuela Politécnica del Ejército (ESPE),8,2023,2023-A,Ingeniería Agronómica,Femenino,22,Presencial,Quito,Arrendada,Llano Chico,170165
Jorge,Carnero, Chone, Manabí,-80.0721599,-0.3828099,174.38,646966,Universidad Internacional del Ecuador (UIDE),@@@,,###CORRUPT###,Ingeniería Biomédica,Femenino,24,Presencial,Quito,Familiar,Cochapamba,170132
Maricruz del,Martorell,Yantzaza, Zamora Chinchipe,-78.7376344,-3.7146811,389.38,Pública,Universidad Central del Ecuador (UCE),10,2024,2024-A,Arquitectura,Femenino,18,Presencial,Quito,Propia,San Isidro Del Inca,170149
Paola Lozano,Salgado, Puerto López, Manabí,-80.744524,-1.5440814,INVALID,Pública,<script>,9,2024,2024-B,Enfermería,Femenino,150,Presencial,Quito,Arrendada,La Floresta,170109
Santiago,Beltrán,{BAD}, Morona Santiago,-77.9675269,{BAD},175.15,Pública,,5,2025,2025-B,Química,Femenino,18,Presencial,Quito,Arrendada,Pedro Vicente Maldonado,170173
Mateo Lopez,Ruiz,Machachi, Pichincha,-78.6516915,<NULL>,34.61,Pública,Universidad Central del Ecuador (UCE),7,BROKEN,2023-B,Economía,457377,20,Presencial,Quito,Familiar,Itchimbia,BAD
Gael Silva,Ojeda, Quevedo, Los Ríos,-79.4776812,,142.78,,Universidad Central del Ecuador (UCE),99999.0,2024,2024-A,BROKEN,INVALID,19,BROKEN,,<NULL>,El Batan,170122
Marita Villalonga,Prieto,El Triunfo,<NULL>,-79.3660575,-2.2907784,249.03,Privada,Universidad San Francisco de Quito (USFQ),3,2023,2023-B,Ingeniería Civil,Masculino,21,En línea,Quito,Arrendada,Chimbacalle,170121
,,{BAD},,,,,BROKEN,,,,,,,<NULL>,,,,,
Nelcy Nelly Rivera,Martínez,La Concordia, Santo Domingo de los Tsáchilas,-79.462977,INVALID,107.5,Pública,Universidad Central del Ecuador (UCE),5,2023,2023-A,Derecho,Masculino,23,Presencial,Quito,Arrendada,San Antonio,170180
Andrés Ariel Castro,Correa, San Miguel de Los Bancos, Pichincha,-78.9214659,-0.0188368,50.7,Privada,Universidad de las Américas (UDLA),4,2024,2024-A,Ingeniería Biomédica,Femenino,21,Presencial,Quito,Arrendada,Calderon (Carapungo),170155
Dr(a). Antonia,Rios, Daule,BROKEN,-79.9129307,-1.9200069,244.89,Privada,Universidad Politécnica Salesiana (UPS),12,2023,2023-A,Ingeniería Ambiental,Femenino,21,Presencial,Quito,Arrendada,Chimbacalle,170121
Angie Andrea,Padilla, Jujan, Guayas,-79.5495283,-1.9494337,???,Privada,Universidad de las Américas (UDLA),8,2025,@@@,Nutrición,Femenino,25,INVALID,{BAD},Arrendada,Chillogallo,170105
<script>,Villegas, Paján,@@@,-80.4212975,-1.7040791,268.83,Pública,Escuela Politécnica Nacional (EPN),9,2025,2025-A,NO DEFINIDA,,26,Presencial,Quito,Arrendada,San Bartolo,{BAD}
Jorge,Álvarez, Cumandá, Chimborazo,-79.103584,-2.2108666,230.91,Pública,Universidad Central del Ecuador (UCE),,2025,2025-A,Diseño Industrial,Femenino,20,<NULL>,{BAD},@@@,El Quinche,170160
Rosa Montoya,Pérez, Milagro, Guayas,-79.5552042,-2.1179635,240.77,Pública,Universidad Central del Ecuador (UCE),1,2024,2024-B,Diseño de Modas,Femenino,19,Presencial,Quito,Propia,El Inca,170124
